SYSTEM, FRAME,RMSD
Complex, 105, 2.888943672180176
Complex, 106, 2.271313428878784
Complex, 107, 1.88270103931427
Complex, 108, 1.7943588495254517
Complex, 109, 1.9629799127578735
Complex, 110, 2.078460693359375
Complex, 111, 1.8078970909118652
Complex, 112, 1.604156255722046
Complex, 113, 1.5222634077072144
Complex, 114, 2.182568311691284
Complex, 115, 2.505890369415283
Complex, 116, 2.120893955230713
Complex, 117, 2.1788549423217773
Complex, 118, 1.9321602582931519
Complex, 119, 1.9016060829162598
Complex, 120, 1.6768172979354858
Complex, 121, 1.9686740636825562
Complex, 122, 1.9861712455749512
Complex, 123, 2.1575534343719482
Complex, 124, 2.078148365020752
Complex, 125, 2.2349276542663574
Complex, 126, 2.3285417556762695
Complex, 127, 2.2027807235717773
Complex, 128, 1.9754066467285156
Complex, 129, 2.2076005935668945
Complex, 130, 2.285524845123291
Complex, 131, 2.601815700531006
Complex, 132, 3.4820077419281006
Complex, 133, 2.9474637508392334
Complex, 134, 3.502060890197754
Complex, 135, 3.4864449501037598
Complex, 136, 4.004201889038086
Complex, 137, 3.8184213638305664
Complex, 138, 4.13602352142334
Complex, 139, 3.8192176818847656
Complex, 140, 3.267138957977295
Complex, 141, 3.2893731594085693
Complex, 142, 3.1804182529449463
Complex, 143, 2.5524511337280273
Complex, 144, 2.7466635704040527
Complex, 145, 2.2089877128601074
Complex, 146, 3.149001121520996
Complex, 147, 3.0906178951263428
Complex, 148, 3.9770827293395996
Complex, 149, 3.368906021118164
Complex, 150, 2.9888830184936523
Complex, 151, 3.404684543609619
Complex, 152, 2.994335412979126
Complex, 153, 3.4095377922058105
Complex, 154, 4.182715892791748
Complex, 155, 4.876892566680908
Complex, 156, 4.821575164794922
Complex, 157, 4.671424865722656
Complex, 158, 4.989046096801758
Complex, 159, 4.264729976654053
Complex, 160, 4.692720413208008
Complex, 161, 4.500548839569092
Complex, 162, 4.516336441040039
Complex, 163, 4.825039863586426
Complex, 164, 4.905689239501953
Complex, 165, 5.7393798828125
Complex, 166, 5.333152770996094
Complex, 167, 5.441859722137451
Complex, 168, 5.338929653167725
Complex, 169, 4.8168745040893555
Complex, 170, 4.906672954559326
Complex, 171, 4.5780839920043945
Complex, 172, 4.431382179260254
Complex, 173, 4.770424842834473
Complex, 174, 5.065191268920898
Complex, 175, 5.109297752380371
Complex, 176, 5.9373321533203125
Complex, 177, 5.976190567016602
Complex, 178, 5.386036396026611
Complex, 179, 4.76588773727417
Complex, 180, 4.043169975280762
Complex, 181, 3.5982179641723633
Complex, 182, 3.7977890968322754
Complex, 183, 3.6465725898742676
Complex, 184, 3.7385268211364746
Complex, 185, 3.795023202896118
Complex, 186, 3.5775389671325684
Complex, 187, 3.619718551635742
Complex, 188, 3.622215986251831
Complex, 189, 3.376805067062378
Complex, 190, 3.488429069519043
Complex, 191, 3.761594295501709
Complex, 192, 3.588564872741699
Complex, 193, 3.8560638427734375
Complex, 194, 3.9548370838165283
Complex, 195, 3.656367301940918
Complex, 196, 3.4165048599243164
Complex, 197, 4.028652667999268
Complex, 198, 3.9818978309631348
Complex, 199, 4.269645690917969
Complex, 200, 4.320424556732178
Complex, 201, 4.356094837188721
Complex, 202, 4.265190601348877
Complex, 203, 3.1438980102539063
Complex, 204, 3.044131278991699
Complex, 205, 2.8097469806671143
Complex, 206, 2.4774231910705566
Complex, 207, 2.899845838546753
Complex, 208, 3.6682448387145996
Complex, 209, 2.900930643081665
Complex, 210, 3.038026809692383
Complex, 211, 3.1095681190490723
Complex, 212, 4.33079195022583
Complex, 213, 4.278324604034424
Complex, 214, 4.1978888511657715
Complex, 215, 4.156519412994385
Complex, 216, 4.036482334136963
Complex, 217, 4.03873872756958
Complex, 218, 4.181241035461426
Complex, 219, 4.5919694900512695
Complex, 220, 4.203771114349365
Complex, 221, 3.9241461753845215
Complex, 222, 4.95319938659668
Complex, 223, 5.276686191558838
Complex, 224, 4.892350196838379
Complex, 225, 5.5749101638793945
Complex, 226, 4.798774242401123
Complex, 227, 5.035240650177002
Complex, 228, 5.311856746673584
Complex, 229, 5.303670883178711
Complex, 230, 5.250585079193115
Complex, 231, 5.724286079406738
Complex, 232, 5.229612350463867
Complex, 233, 5.239379405975342
Complex, 234, 6.1065993309021
Complex, 235, 5.638309955596924
Complex, 236, 5.279604434967041
Complex, 237, 5.276754856109619
Complex, 238, 4.3820719718933105
Complex, 239, 4.1088995933532715
Complex, 240, 3.9544947147369385
Complex, 241, 3.5220437049865723
Complex, 242, 3.2602226734161377
Complex, 243, 3.8144185543060303
Complex, 244, 3.310776710510254
Complex, 245, 3.2354841232299805
Complex, 246, 3.531834602355957
Complex, 247, 3.8544836044311523
Complex, 248, 3.5579020977020264
Complex, 249, 2.696528673171997
Complex, 250, 2.686777353286743
Complex, 251, 3.3204383850097656
Complex, 252, 3.4403252601623535
Complex, 253, 3.8825931549072266
Complex, 254, 3.859896659851074
Complex, 255, 3.775831937789917
Complex, 256, 4.29837703704834
Complex, 257, 3.879549026489258
Complex, 258, 4.197876930236816
Complex, 259, 4.490678787231445
Complex, 260, 4.873699188232422
Complex, 261, 5.3489508628845215
Complex, 262, 5.551020622253418
Complex, 263, 5.3792901039123535
Complex, 264, 5.764811038970947
Complex, 265, 5.466585159301758
Complex, 266, 4.809211730957031
Complex, 267, 4.717844486236572
Complex, 268, 5.439696788787842
Complex, 269, 5.528550624847412
Complex, 270, 5.105025291442871
Complex, 271, 4.858766078948975
Complex, 272, 5.33148193359375
Complex, 273, 5.583481788635254
Complex, 274, 5.487934112548828
Complex, 275, 5.508880615234375
Complex, 276, 5.290399551391602
Complex, 277, 6.116633892059326
Complex, 278, 5.647698879241943
Complex, 279, 5.971826553344727
Complex, 280, 5.1788153648376465
Complex, 281, 5.247668743133545
Complex, 282, 4.758286952972412
Complex, 283, 5.301515579223633
Complex, 284, 5.172159194946289
Complex, 285, 4.529120922088623
Complex, 286, 4.454080581665039
Complex, 287, 5.127763271331787
Complex, 288, 5.42245626449585
Complex, 289, 5.648104190826416
Complex, 290, 5.136961936950684
Complex, 291, 4.391878604888916
Complex, 292, 4.4919819831848145
Complex, 293, 3.883098840713501
Complex, 294, 5.061309814453125
Complex, 295, 4.760261058807373
Complex, 296, 4.813342571258545
Complex, 297, 4.3649187088012695
Complex, 298, 4.493786334991455
Complex, 299, 3.967273712158203
Complex, 300, 4.620390892028809
Complex, 301, 3.9892263412475586
Complex, 302, 4.119211196899414
Complex, 303, 4.477381706237793
Complex, 304, 4.962737560272217
Complex, 305, 4.625377655029297
Complex, 306, 4.252224445343018
Complex, 307, 4.1253862380981445
Complex, 308, 4.034174919128418
Complex, 309, 4.210891246795654
Complex, 310, 4.205124378204346
Complex, 311, 4.147094249725342
Complex, 312, 4.104935169219971
Complex, 313, 3.9193882942199707
Complex, 314, 4.120142936706543
Complex, 315, 4.662203788757324
Complex, 316, 4.959384918212891
Complex, 317, 5.2254767417907715
Complex, 318, 5.610091209411621
Complex, 319, 5.352787017822266
Complex, 320, 5.2504119873046875
Complex, 321, 4.885655403137207
Complex, 322, 4.52477502822876
Complex, 323, 4.495158672332764
Complex, 324, 4.483452320098877
Complex, 325, 4.809938907623291
Complex, 326, 4.4736433029174805
Complex, 327, 4.768775939941406
Complex, 328, 5.222023010253906
Complex, 329, 5.548442840576172
Complex, 330, 5.101031303405762
Complex, 331, 4.746916770935059
Complex, 332, 4.661818027496338
Complex, 333, 4.644903182983398
Complex, 334, 4.903858661651611
Complex, 335, 4.831672191619873
Complex, 336, 4.458822727203369
Complex, 337, 3.984327554702759
Complex, 338, 4.505984306335449
Complex, 339, 4.204787731170654
Complex, 340, 4.264770984649658
Complex, 341, 4.027857780456543
Complex, 342, 3.8611440658569336
Complex, 343, 4.159137725830078
Complex, 344, 4.6627516746521
Complex, 345, 4.308259963989258
Complex, 346, 4.145290851593018
Complex, 347, 4.370021343231201
Complex, 348, 5.327967166900635
Complex, 349, 5.461689472198486
Complex, 350, 5.13570499420166
Complex, 351, 5.267813205718994
Complex, 352, 4.335137367248535
Complex, 353, 4.46834135055542
Complex, 354, 4.700559616088867
Complex, 355, 5.086461544036865
Complex, 356, 5.434379577636719
Complex, 357, 5.638585567474365
Complex, 358, 5.215267658233643
Complex, 359, 5.256326675415039
Complex, 360, 5.166604518890381
Complex, 361, 4.923705577850342
Complex, 362, 5.015689373016357
Complex, 363, 4.635918617248535
Complex, 364, 4.868484020233154
Complex, 365, 5.490725040435791
Complex, 366, 5.11759614944458
Complex, 367, 4.322754383087158
Complex, 368, 4.843703269958496
Complex, 369, 4.271137714385986
Complex, 370, 4.900017261505127
Complex, 371, 5.135408878326416
Complex, 372, 4.821469306945801
Complex, 373, 5.145120143890381
Complex, 374, 5.212557315826416
Complex, 375, 4.661205768585205
Complex, 376, 4.496554851531982
Complex, 377, 5.183873176574707
Complex, 378, 5.5654096603393555
Complex, 379, 5.435966968536377
Complex, 380, 4.437166213989258
Complex, 381, 5.568192005157471
Complex, 382, 5.844289302825928
Complex, 383, 6.114016056060791
Complex, 384, 6.268653869628906
Complex, 385, 6.013019561767578
Complex, 386, 6.146271228790283
Complex, 387, 5.608524799346924
Complex, 388, 5.723828315734863
Complex, 389, 5.5611138343811035
Complex, 390, 5.780117511749268
Complex, 391, 5.626375675201416
Complex, 392, 5.549516201019287
Complex, 393, 5.324007987976074
Complex, 394, 5.4657511711120605
Complex, 395, 5.122766971588135
Complex, 396, 5.1977434158325195
Complex, 397, 5.437336444854736
Complex, 398, 5.334028244018555
Complex, 399, 5.194790840148926
Complex, 400, 5.377713203430176
Complex, 401, 4.623686790466309
Complex, 402, 4.737430095672607
Complex, 403, 4.7294535636901855
Complex, 404, 5.041326999664307
Complex, 405, 5.443272590637207
Complex, 406, 4.616363525390625
Complex, 407, 4.545507907867432
Complex, 408, 4.804642677307129
Complex, 409, 5.007735729217529
Complex, 410, 5.221076488494873
Complex, 411, 5.812273025512695
Complex, 412, 5.486660957336426
Complex, 413, 5.129855155944824
Complex, 414, 4.651647090911865
Complex, 415, 5.013101577758789
Complex, 416, 4.249014854431152
Complex, 417, 4.508245468139648
Complex, 418, 4.3217010498046875
Complex, 419, 3.9971070289611816
Complex, 420, 3.7950830459594727
Complex, 421, 4.599902629852295
Complex, 422, 4.703871726989746
Complex, 423, 4.8732123374938965
Complex, 424, 4.968594074249268
Complex, 425, 5.345324993133545
Complex, 426, 5.731812477111816
Complex, 427, 6.117083549499512
Complex, 428, 6.200040340423584
Complex, 429, 5.745445728302002
Complex, 430, 5.876039028167725
Complex, 431, 5.138889789581299
Complex, 432, 5.12047815322876
Complex, 433, 6.072973728179932
Complex, 434, 5.700778961181641
Complex, 435, 5.395678520202637
Complex, 436, 5.717075347900391
Complex, 437, 5.205613136291504
Complex, 438, 5.5525054931640625
Complex, 439, 5.432104587554932
Complex, 440, 5.11826753616333
Complex, 441, 5.1842451095581055
Complex, 442, 4.659441947937012
Complex, 443, 5.732083797454834
Complex, 444, 5.2071380615234375
Complex, 445, 5.716435432434082
Complex, 446, 6.092419147491455
Complex, 447, 5.434436321258545
Complex, 448, 5.61531400680542
Complex, 449, 5.954699993133545
Complex, 450, 5.464993476867676
Complex, 451, 5.14245080947876
Complex, 452, 5.443220615386963
Complex, 453, 6.390649318695068
Complex, 454, 6.225344181060791
Complex, 455, 6.2932000160217285
Complex, 456, 7.123577117919922
Complex, 457, 7.134827613830566
Complex, 458, 7.122969150543213
Complex, 459, 7.623076438903809
Complex, 460, 7.649406909942627
Complex, 461, 7.624760150909424
Complex, 462, 7.707176208496094
Complex, 463, 7.673153877258301
Complex, 464, 7.6614789962768555
Complex, 465, 7.171692371368408
Complex, 466, 7.2735419273376465
Complex, 467, 7.05250358581543
Complex, 468, 6.79013204574585
Complex, 469, 6.955150127410889
Complex, 470, 6.798790454864502
Complex, 471, 6.853461742401123
Complex, 472, 6.007216453552246
Complex, 473, 6.556421756744385
Complex, 474, 6.407865047454834
Complex, 475, 6.177206039428711
Complex, 476, 6.633909225463867
Complex, 477, 6.6419267654418945
Complex, 478, 6.560936450958252
Complex, 479, 6.837921619415283
Complex, 480, 6.374804973602295
Complex, 481, 7.210837364196777
Complex, 482, 7.981686115264893
Complex, 483, 7.740251064300537
Complex, 484, 7.505050182342529
Complex, 485, 7.977771282196045
Complex, 486, 8.12230396270752
Complex, 487, 7.4797444343566895
Complex, 488, 7.433376789093018
Complex, 489, 7.584893703460693
Complex, 490, 7.976375579833984
Complex, 491, 7.7350664138793945
Complex, 492, 7.611566543579102
Complex, 493, 8.005813598632813
Complex, 494, 7.588680744171143
Complex, 495, 7.032031536102295
Complex, 496, 6.747974872589111
Complex, 497, 7.2765583992004395
Complex, 498, 7.575316905975342
Complex, 499, 7.816235542297363
Complex, 500, 8.033552169799805
Complex, 501, 8.233112335205078
Complex, 502, 8.815906524658203
Complex, 503, 8.63796615600586
Complex, 504, 8.729130744934082
Complex, 505, 8.103696823120117
Complex, 506, 8.475517272949219
Complex, 507, 8.854537010192871
Complex, 508, 8.562633514404297
Complex, 509, 7.921625137329102
Complex, 510, 7.135593414306641
Complex, 511, 7.316525936126709
Complex, 512, 7.449005603790283
Complex, 513, 8.34110164642334
Complex, 514, 8.086393356323242
Complex, 515, 8.227343559265137
Complex, 516, 7.708922863006592
Complex, 517, 7.735986232757568
Complex, 518, 7.13370943069458
Complex, 519, 7.079723834991455
Complex, 520, 7.689431667327881
Complex, 521, 7.653838157653809
Complex, 522, 7.4821600914001465
Complex, 523, 8.09752368927002
Complex, 524, 7.852860450744629
Complex, 525, 7.960637092590332
Complex, 526, 7.903922080993652
Complex, 527, 8.320598602294922
Complex, 528, 8.048357963562012
Complex, 529, 7.768940448760986
Complex, 530, 7.281932830810547
Complex, 531, 7.646090030670166
Complex, 532, 7.553276538848877
Complex, 533, 7.848306179046631
Complex, 534, 7.741298675537109
Complex, 535, 7.905666828155518
Complex, 536, 7.335657596588135
Complex, 537, 6.958585739135742
Complex, 538, 7.317773818969727
Complex, 539, 7.3668904304504395
Complex, 540, 7.166447639465332
Complex, 541, 6.959836006164551
Complex, 542, 7.327308177947998
Complex, 543, 6.968197822570801
Complex, 544, 6.620751857757568
Complex, 545, 6.707011699676514
Complex, 546, 7.008965015411377
Complex, 547, 5.9902520179748535
Complex, 548, 6.019801616668701
Complex, 549, 5.7579474449157715
Complex, 550, 6.087290287017822
Complex, 551, 5.763847827911377
Complex, 552, 5.5915422439575195
Complex, 553, 6.534188747406006
Complex, 554, 6.557304859161377
Complex, 555, 6.5433125495910645
Complex, 556, 6.236125469207764
Complex, 557, 6.010247230529785
Complex, 558, 6.06792688369751
Complex, 559, 5.5999956130981445
Complex, 560, 6.165969371795654
Complex, 561, 5.867117404937744
Complex, 562, 6.299875259399414
Complex, 563, 6.550586700439453
Complex, 564, 6.084578037261963
Complex, 565, 6.274171829223633
Complex, 566, 6.807247638702393
Complex, 567, 6.1370768547058105
Complex, 568, 6.413624286651611
Complex, 569, 6.522432804107666
Complex, 570, 5.638538360595703
Complex, 571, 5.715935707092285
Complex, 572, 5.679040908813477
Complex, 573, 5.926605701446533
Complex, 574, 6.201159477233887
Complex, 575, 6.448417663574219
Complex, 576, 5.888494968414307
Complex, 577, 5.8203582763671875
Complex, 578, 5.9775309562683105
Complex, 579, 6.457797527313232
Complex, 580, 6.894064903259277
Complex, 581, 6.762899875640869
Complex, 582, 6.798718452453613
Complex, 583, 6.15710973739624
Complex, 584, 5.7426838874816895
Complex, 585, 5.858811378479004
Complex, 586, 5.495541572570801
Complex, 587, 5.31924295425415
Complex, 588, 5.312509059906006
Complex, 589, 5.208192348480225
Complex, 590, 4.806490421295166
Complex, 591, 5.866308212280273
Complex, 592, 5.715913772583008
Complex, 593, 5.3935418128967285
Complex, 594, 5.527921199798584
Complex, 595, 6.157092571258545
Complex, 596, 5.958002090454102
Complex, 597, 6.192822456359863
Complex, 598, 5.982302188873291
Complex, 599, 6.605245590209961
Complex, 600, 7.0430989265441895
Complex, 601, 7.478160381317139
Complex, 602, 7.730785846710205
Complex, 603, 7.10036563873291
Complex, 604, 6.566353797912598
Complex, 605, 7.027952671051025
Complex, 606, 6.880464553833008
Complex, 607, 7.342967510223389
Complex, 608, 6.925799369812012
Complex, 609, 7.006863594055176
Complex, 610, 7.245354652404785
Complex, 611, 6.9051995277404785
Complex, 612, 6.470714569091797
Complex, 613, 6.260528564453125
Complex, 614, 6.470315456390381
Complex, 615, 7.135624408721924
Complex, 616, 6.7869439125061035
Complex, 617, 6.9068379402160645
Complex, 618, 6.845530033111572
Complex, 619, 6.578978538513184
Complex, 620, 6.878687858581543
Complex, 621, 7.095085620880127
Complex, 622, 7.213788032531738
Complex, 623, 7.134538650512695
Complex, 624, 6.285928249359131
Complex, 625, 6.697439193725586
Complex, 626, 6.825994491577148
Complex, 627, 6.653912544250488
Complex, 628, 6.809887886047363
Complex, 629, 6.471249103546143
Complex, 630, 7.072673320770264
Complex, 631, 7.449336528778076
Complex, 632, 7.9976887702941895
Complex, 633, 7.644591331481934
Complex, 634, 7.770834445953369
Complex, 635, 7.803208351135254
Complex, 636, 7.54995584487915
Complex, 637, 7.217415809631348
Complex, 638, 6.68109130859375
Complex, 639, 6.480710506439209
Complex, 640, 6.538557052612305
Complex, 641, 6.53988790512085
Complex, 642, 6.454380512237549
Complex, 643, 6.581991672515869
Complex, 644, 6.761821269989014
Complex, 645, 6.9600067138671875
Complex, 646, 7.527026653289795
Complex, 647, 7.635867118835449
Complex, 648, 8.106388092041016
Complex, 649, 8.175095558166504
Complex, 650, 8.254414558410645
Complex, 651, 8.254220008850098
Complex, 652, 7.88433837890625
Complex, 653, 8.21796703338623
Complex, 654, 8.339136123657227
Complex, 655, 8.423751831054688
Complex, 656, 8.496209144592285
Complex, 657, 8.476919174194336
Complex, 658, 8.979595184326172
Complex, 659, 8.27233600616455
Complex, 660, 8.694437980651855
Complex, 661, 8.6242036819458
Complex, 662, 8.467113494873047
Complex, 663, 8.298617362976074
Complex, 664, 8.184375762939453
Complex, 665, 8.882266998291016
Complex, 666, 8.741787910461426
Complex, 667, 8.617968559265137
Complex, 668, 8.745376586914063
Complex, 669, 8.801015853881836
Complex, 670, 9.412397384643555
Complex, 671, 10.051684379577637
Complex, 672, 9.400148391723633
Complex, 673, 9.57939624786377
Complex, 674, 9.336343765258789
Complex, 675, 9.568217277526855
Complex, 676, 9.564921379089355
Complex, 677, 9.428272247314453
Complex, 678, 9.892416954040527
Complex, 679, 9.80764102935791
Complex, 680, 9.51017951965332
Complex, 681, 9.003870010375977
Complex, 682, 8.95412540435791
Complex, 683, 9.201095581054688
Complex, 684, 9.682498931884766
Complex, 685, 9.271211624145508
Complex, 686, 9.91396713256836
Complex, 687, 9.627706527709961
Complex, 688, 9.551756858825684
Complex, 689, 9.40410041809082
Complex, 690, 9.560802459716797
Complex, 691, 9.183500289916992
Complex, 692, 8.772865295410156
Complex, 693, 9.423294067382813
Complex, 694, 9.522858619689941
Complex, 695, 9.273362159729004
Complex, 696, 9.700733184814453
Complex, 697, 9.65796947479248
Complex, 698, 9.334484100341797
Complex, 699, 9.156303405761719
Complex, 700, 9.082374572753906
Complex, 701, 8.887223243713379
Complex, 702, 9.245617866516113
Complex, 703, 9.254478454589844
Complex, 704, 9.39497184753418
Complex, 705, 8.831892013549805
Complex, 706, 9.283882141113281
Complex, 707, 8.978250503540039
Complex, 708, 9.46157169342041
Complex, 709, 8.699324607849121
Complex, 710, 8.688780784606934
Complex, 711, 8.799210548400879
Complex, 712, 8.62289810180664
Complex, 713, 8.601031303405762
Complex, 714, 8.61539363861084
Complex, 715, 8.171652793884277
Complex, 716, 7.990417003631592
Complex, 717, 8.186802864074707
Complex, 718, 9.489069938659668
Complex, 719, 9.410941123962402
Complex, 720, 9.132347106933594
Complex, 721, 9.785842895507813
Complex, 722, 9.957594871520996
Complex, 723, 9.755410194396973
Complex, 724, 9.726578712463379
Complex, 725, 9.138633728027344
Complex, 726, 9.223505020141602
Complex, 727, 9.127601623535156
Complex, 728, 9.394044876098633
Complex, 729, 8.933550834655762
Complex, 730, 9.535806655883789
Complex, 731, 9.783697128295898
Complex, 732, 9.155709266662598
Complex, 733, 8.294242858886719
Complex, 734, 7.6972880363464355
Complex, 735, 7.777578830718994
Complex, 736, 8.335661888122559
Complex, 737, 7.9664306640625
Complex, 738, 8.26294994354248
Complex, 739, 7.695491313934326
Complex, 740, 7.883152484893799
Complex, 741, 7.827402591705322
Complex, 742, 7.671269416809082
Complex, 743, 7.999993801116943
Complex, 744, 7.636504173278809
Complex, 745, 7.789238929748535
Complex, 746, 8.275714874267578
Complex, 747, 8.54917049407959
Complex, 748, 8.305256843566895
Complex, 749, 8.74289321899414
Complex, 750, 8.4777193069458
Complex, 751, 8.030102729797363
Complex, 752, 8.195173263549805
Complex, 753, 8.24096965789795
Complex, 754, 8.88979434967041
Complex, 755, 9.182271957397461
Complex, 756, 9.062566757202148
Complex, 757, 9.345550537109375
Complex, 758, 9.617566108703613
Complex, 759, 9.362306594848633
Complex, 760, 9.283649444580078
Complex, 761, 8.79300594329834
Complex, 762, 9.545872688293457
Complex, 763, 8.757659912109375
Complex, 764, 8.864851951599121
Complex, 765, 9.098862648010254
Complex, 766, 8.717845916748047
Complex, 767, 8.52083683013916
Complex, 768, 8.618062019348145
Complex, 769, 7.958210468292236
Complex, 770, 7.936341285705566
Complex, 771, 8.440388679504395
Complex, 772, 8.218897819519043
Complex, 773, 7.646176815032959
Complex, 774, 7.746847152709961
Complex, 775, 8.099259376525879
Complex, 776, 7.755825519561768
Complex, 777, 8.050686836242676
Complex, 778, 7.808141708374023
Complex, 779, 8.314857482910156
Complex, 780, 8.370635986328125
Complex, 781, 8.423057556152344
Complex, 782, 8.667877197265625
Complex, 783, 8.238704681396484
Complex, 784, 8.667081832885742
Complex, 785, 8.58324909210205
Complex, 786, 9.174430847167969
Complex, 787, 8.60965347290039
Complex, 788, 9.260270118713379
Complex, 789, 8.701946258544922
Complex, 790, 9.17159366607666
Complex, 791, 9.064812660217285
Complex, 792, 8.99939250946045
Complex, 793, 8.493240356445313
Complex, 794, 8.996316909790039
Complex, 795, 8.894795417785645
Complex, 796, 8.645332336425781
Complex, 797, 8.716525077819824
Complex, 798, 8.862060546875
Complex, 799, 9.172988891601563
Complex, 800, 8.069238662719727
Complex, 801, 8.563079833984375
Complex, 802, 9.055078506469727
Complex, 803, 9.109345436096191
Complex, 804, 8.636734962463379
Complex, 805, 8.376188278198242
Complex, 806, 8.196471214294434
Complex, 807, 8.338146209716797
Complex, 808, 8.654435157775879
Complex, 809, 8.61062240600586
Complex, 810, 9.131693840026855
Complex, 811, 8.918747901916504
Complex, 812, 8.910778999328613
Complex, 813, 8.675747871398926
Complex, 814, 8.678069114685059
Complex, 815, 8.762218475341797
Complex, 816, 8.272026062011719
Complex, 817, 8.121268272399902
Complex, 818, 7.495441913604736
Complex, 819, 6.810291767120361
Complex, 820, 7.888617992401123
Complex, 821, 7.579766273498535
Complex, 822, 8.189959526062012
Complex, 823, 8.368125915527344
Complex, 824, 9.173422813415527
Complex, 825, 9.629776954650879
Complex, 826, 9.421500205993652
Complex, 827, 8.868431091308594
Complex, 828, 8.680699348449707
Complex, 829, 8.447415351867676
Complex, 830, 9.104278564453125
Complex, 831, 8.755098342895508
Complex, 832, 8.671759605407715
Complex, 833, 8.832709312438965
Complex, 834, 8.519246101379395
Complex, 835, 8.67475700378418
Complex, 836, 8.906235694885254
Complex, 837, 7.809274196624756
Complex, 838, 8.237628936767578
Complex, 839, 7.291690826416016
Complex, 840, 7.6636247634887695
Complex, 841, 7.290610313415527
Complex, 842, 7.130773067474365
Complex, 843, 7.318578243255615
Complex, 844, 7.362322807312012
Complex, 845, 7.243570804595947
Complex, 846, 6.956186771392822
Complex, 847, 6.878180980682373
Complex, 848, 7.285574436187744
Complex, 849, 6.77219820022583
Complex, 850, 7.0235514640808105
Complex, 851, 6.524960517883301
Complex, 852, 7.0873122215271
Complex, 853, 7.889680862426758
Complex, 854, 7.893269062042236
Complex, 855, 8.203678131103516
Complex, 856, 8.434268951416016
Complex, 857, 8.167275428771973
Complex, 858, 8.02453327178955
Complex, 859, 7.602746963500977
Complex, 860, 7.734838962554932
Complex, 861, 7.546261787414551
