POSE, TYPE, FRAME, RADIOG
sw06, Complex, 130, 23.9295737529074
sw06, Protein, 131, 24.159892933049903
sw06, Complex, 131, 24.120468310083908
sw06, Protein, 132, 24.359272342913428
sw06, Complex, 132, 24.309408977485838
sw06, Protein, 133, 23.982889078820822
sw06, Complex, 133, 23.94661002422099
sw06, Protein, 134, 23.910477209413894
sw06, Complex, 134, 23.86245015959679
sw06, Protein, 135, 23.56763544921411
sw06, Complex, 135, 23.51973742336204
sw06, Protein, 136, 23.483947470531522
sw06, Complex, 136, 23.436513642117355
sw06, Protein, 137, 23.6555917862941
sw06, Complex, 137, 23.606794371515964
sw06, Protein, 138, 23.562365172050036
sw06, Complex, 138, 23.513368779465832
sw06, Protein, 139, 23.44072534200833
sw06, Complex, 139, 23.38976450474631
sw06, Protein, 140, 23.474147230657856
sw06, Complex, 140, 23.428226755265896
sw06, Protein, 141, 23.558973243730385
sw06, Complex, 141, 23.51675962301755
sw06, Protein, 142, 23.539946797158073
sw06, Complex, 142, 23.499904853084292
sw06, Protein, 143, 23.278178940178535
sw06, Complex, 143, 23.243576119214463
sw06, Protein, 144, 23.557203419818936
sw06, Complex, 144, 23.517762755748723
sw06, Protein, 145, 23.53667688558149
sw06, Complex, 145, 23.498786108140866
sw06, Protein, 146, 23.398065434856058
sw06, Complex, 146, 23.35843317768077
sw06, Protein, 147, 23.543520991046137
sw06, Complex, 147, 23.50108230211883
sw06, Protein, 148, 23.646403002246007
sw06, Complex, 148, 23.604368992688908
sw06, Protein, 149, 23.670364543484236
sw06, Complex, 149, 23.629176082351904
sw06, Protein, 150, 23.302418757738845
sw06, Complex, 150, 23.256664440398172
sw06, Protein, 151, 23.218854775601805
sw06, Complex, 151, 23.175556410680613
sw06, Protein, 152, 23.10357136933642
sw06, Complex, 152, 23.06217606794307
sw06, Protein, 153, 23.295252807580685
sw06, Complex, 153, 23.25132162598844
sw06, Protein, 154, 23.0421058771788
sw06, Complex, 154, 22.99944421236181
sw06, Protein, 155, 23.428341137603848
sw06, Complex, 155, 23.38730521827163
sw06, Protein, 156, 23.31269800899488
sw06, Complex, 156, 23.270547982962974
sw06, Protein, 157, 23.65000014419286
sw06, Complex, 157, 23.606600634058196
sw06, Protein, 158, 23.984524050435155
sw06, Complex, 158, 23.942102615031907
sw06, Protein, 159, 24.172922414388207
sw06, Complex, 159, 24.13051415319343
sw06, Protein, 160, 24.073112768248276
sw06, Complex, 160, 24.0244005050106
sw06, Protein, 161, 23.803192175860957
sw06, Complex, 161, 23.760341062788722
sw06, Protein, 162, 23.871556383865126
sw06, Complex, 162, 23.82888316530011
sw06, Protein, 163, 24.264051223288856
sw06, Complex, 163, 24.218161865537436
sw06, Protein, 164, 24.60798634862992
sw06, Complex, 164, 24.558304478972328
sw06, Protein, 165, 24.21480850628992
sw06, Complex, 165, 24.171647303302063
sw06, Protein, 166, 24.38940534586623
sw06, Complex, 166, 24.345688577506913
sw06, Protein, 167, 24.529443957641007
sw06, Complex, 167, 24.48681981119926
sw06, Protein, 168, 24.200280885008002
sw06, Complex, 168, 24.160874118155647
sw06, Protein, 169, 23.98613168339664
sw06, Complex, 169, 23.94490858964968
sw06, Protein, 170, 24.414403296550436
sw06, Complex, 170, 24.373090528700658
sw06, Protein, 171, 24.08122459207647
sw06, Complex, 171, 24.041672620233008
sw06, Protein, 172, 24.22828903232163
sw06, Complex, 172, 24.191828591324775
sw06, Protein, 173, 24.515286316624884
sw06, Complex, 173, 24.472474742592176
sw06, Protein, 174, 24.317802511290154
sw06, Complex, 174, 24.28163420076215
sw06, Protein, 175, 24.620929767231985
sw06, Complex, 175, 24.585592487212043
sw06, Protein, 176, 24.675261735811354
sw06, Complex, 176, 24.639276841466298
sw06, Protein, 177, 24.477150980041266
sw06, Complex, 177, 24.439076579166617
sw06, Protein, 178, 24.358295006742125
sw06, Complex, 178, 24.318365786970553
sw06, Protein, 179, 24.91518019985476
sw06, Complex, 179, 24.874785870678135
sw06, Protein, 180, 24.849112293658447
sw06, Complex, 180, 24.808507355037825
sw06, Protein, 181, 24.431838124933055
sw06, Complex, 181, 24.391975621819203
sw06, Protein, 182, 24.12055683094444
sw06, Complex, 182, 24.084626762039534
sw06, Protein, 183, 24.00768602111555
sw06, Complex, 183, 23.96978506254753
sw06, Protein, 184, 24.07620655730759
sw06, Complex, 184, 24.03715367386394
sw06, Protein, 185, 24.426099604631744
sw06, Complex, 185, 24.388603671864907
sw06, Protein, 186, 24.357424744020584
sw06, Complex, 186, 24.318339781140658
sw06, Protein, 187, 23.82183577648518
sw06, Complex, 187, 23.781335152329518
sw06, Protein, 188, 24.12189343025764
sw06, Complex, 188, 24.07800262225666
sw06, Protein, 189, 24.3623778938345
sw06, Complex, 189, 24.31651731277113
sw06, Protein, 190, 24.32495699810575
sw06, Complex, 190, 24.28733073283054
sw06, Protein, 191, 24.578570134769464
sw06, Complex, 191, 24.536235170667627
sw06, Protein, 192, 24.268199564881353
sw06, Complex, 192, 24.22996506508567
sw06, Protein, 193, 24.593830979910482
sw06, Complex, 193, 24.556845289322506
sw06, Protein, 194, 24.573689482113984
sw06, Complex, 194, 24.538503018475204
sw06, Protein, 195, 24.668342176051066
sw06, Complex, 195, 24.626318396252085
sw06, Protein, 196, 24.71133752056297
sw06, Complex, 196, 24.671439457130493
sw06, Protein, 197, 25.47998981533032
sw06, Complex, 197, 25.43943457574351
sw06, Protein, 198, 25.369795349187484
sw06, Complex, 198, 25.32784525701917
sw06, Protein, 199, 25.406184272438438
sw06, Complex, 199, 25.36549025265307
sw06, Protein, 200, 25.32206955577365
sw06, Complex, 200, 25.280526471561227
sw06, Protein, 201, 25.18721707582326
sw06, Complex, 201, 25.146701203901717
sw06, Protein, 202, 25.379732116334157
sw06, Complex, 202, 25.344650434885796
sw06, Protein, 203, 25.868344589337926
sw06, Complex, 203, 25.832820090040784
sw06, Protein, 204, 25.571485817429842
sw06, Complex, 204, 25.53245854851247
sw06, Protein, 205, 25.672923565780344
sw06, Complex, 205, 25.629621921882666
sw06, Protein, 206, 25.29076568347998
sw06, Complex, 206, 25.24713223507645
sw06, Protein, 207, 25.081200569465334
sw06, Complex, 207, 25.04126291172642
sw06, Protein, 208, 25.688485775112653
sw06, Complex, 208, 25.64547134673979
sw06, Protein, 209, 25.264980280296232
sw06, Complex, 209, 25.22465634323648
sw06, Protein, 210, 25.158090065547952
sw06, Complex, 210, 25.122421237399507
sw06, Protein, 211, 25.151734918919765
sw06, Complex, 211, 25.117481242738265
sw06, Protein, 212, 25.624141826152346
sw06, Complex, 212, 25.592078026963478
sw06, Protein, 213, 25.358764666812018
sw06, Complex, 213, 25.328708888871844
sw06, Protein, 214, 25.19712666833588
sw06, Complex, 214, 25.1747667583561
sw06, Protein, 215, 25.302077402571186
sw06, Complex, 215, 25.277735536838975
sw06, Protein, 216, 25.80374128615906
sw06, Complex, 216, 25.776120774760123
sw06, Protein, 217, 25.64777442236151
sw06, Complex, 217, 25.62283593831891
sw06, Protein, 218, 25.608535888165243
sw06, Complex, 218, 25.58718779097916
sw06, Protein, 219, 26.4282760045388
sw06, Complex, 219, 26.40056129563674
sw06, Protein, 220, 26.059270129978252
sw06, Complex, 220, 26.032175943352946
sw06, Protein, 221, 25.742075829287955
sw06, Complex, 221, 25.719082903414893
sw06, Protein, 222, 25.950658084689596
sw06, Complex, 222, 25.926356826821014
sw06, Protein, 223, 25.777107175234285
sw06, Complex, 223, 25.742200539247634
sw06, Protein, 224, 25.948943162255276
sw06, Complex, 224, 25.91473416425636
sw06, Protein, 225, 25.87295452743588
sw06, Complex, 225, 25.837047010673526
sw06, Protein, 226, 25.75370230316291
sw06, Complex, 226, 25.718472694095656
sw06, Protein, 227, 25.636306438034158
sw06, Complex, 227, 25.608546810811
sw06, Protein, 228, 25.434675358193495
sw06, Complex, 228, 25.410403197986017
sw06, Protein, 229, 25.234505346169897
sw06, Complex, 229, 25.204637795493863
sw06, Protein, 230, 25.282882627908542
sw06, Complex, 230, 25.25536707094106
sw06, Protein, 231, 25.578549842014382
sw06, Complex, 231, 25.549169834249593
sw06, Protein, 232, 25.305206335627734
sw06, Complex, 232, 25.276853875013344
sw06, Protein, 233, 25.633304566771418
sw06, Complex, 233, 25.604619816449222
sw06, Protein, 234, 25.87540798681494
sw06, Complex, 234, 25.84879443549235
sw06, Protein, 235, 25.78980556231888
sw06, Complex, 235, 25.761308233497637
sw06, Protein, 236, 25.196463002432793
sw06, Complex, 236, 25.169221625853655
sw06, Protein, 237, 25.482186162881
sw06, Complex, 237, 25.44840739108919
sw06, Protein, 238, 25.528340987539366
sw06, Complex, 238, 25.500768507846043
sw06, Protein, 239, 25.15969828209583
sw06, Complex, 239, 25.123469505107774
sw06, Protein, 240, 24.909516504532267
sw06, Complex, 240, 24.87204490911218
sw06, Protein, 241, 25.299405859600885
sw06, Complex, 241, 25.25995014105007
sw06, Protein, 242, 24.957980400486495
sw06, Complex, 242, 24.92079835982557
sw06, Protein, 243, 25.302142614370624
sw06, Complex, 243, 25.270007961372997
sw06, Protein, 244, 24.754994144082872
sw06, Complex, 244, 24.724251961559712
sw06, Protein, 245, 24.63938749178917
sw06, Complex, 245, 24.609681781549796
sw06, Protein, 246, 25.14244605319037
sw06, Complex, 246, 25.111349183553347
sw06, Protein, 247, 25.00620464542197
sw06, Complex, 247, 24.97744190543781
sw06, Protein, 248, 25.20099043499142
sw06, Complex, 248, 25.167771709562857
sw06, Protein, 249, 25.013926697546083
sw06, Complex, 249, 24.98105836120117
sw06, Protein, 250, 25.38833168564795
sw06, Complex, 250, 25.347298642547138
sw06, Protein, 251, 25.863153517712227
sw06, Complex, 251, 25.813799682326454
sw06, Protein, 252, 25.722967757803204
sw06, Complex, 252, 25.67889853157192
sw06, Protein, 253, 25.440514089153446
sw06, Complex, 253, 25.396523727746484
sw06, Protein, 254, 25.754878183747017
sw06, Complex, 254, 25.70323839068905
sw06, Protein, 255, 26.19816812279533
sw06, Complex, 255, 26.148638502054524
sw06, Protein, 256, 26.092141621365233
sw06, Complex, 256, 26.046792410655986
sw06, Protein, 257, 25.88804975655603
sw06, Complex, 257, 25.842628907418394
sw06, Protein, 258, 25.93807702351052
sw06, Complex, 258, 25.89980361488882
sw06, Protein, 259, 25.84398677848385
sw06, Complex, 259, 25.800919154218338
sw06, Protein, 260, 26.161224306422213
sw06, Complex, 260, 26.119023383038858
sw06, Protein, 261, 26.296063864759535
sw06, Complex, 261, 26.245787336432198
sw06, Protein, 262, 26.583342088005214
sw06, Complex, 262, 26.531908836791853
sw06, Protein, 263, 26.59550059498353
sw06, Complex, 263, 26.54621202029357
sw06, Protein, 264, 26.295919374613426
sw06, Complex, 264, 26.251574300121405
sw06, Protein, 265, 26.41070919596652
sw06, Complex, 265, 26.359155650552342
sw06, Protein, 266, 26.095221418064934
sw06, Complex, 266, 26.048534318349493
sw06, Protein, 267, 26.43521222615691
sw06, Complex, 267, 26.388968478322287
sw06, Protein, 268, 27.14151965225224
sw06, Complex, 268, 27.091136622478707
sw06, Protein, 269, 27.685308497282318
sw06, Complex, 269, 27.63022873167386
sw06, Protein, 270, 27.561735368397
sw06, Complex, 270, 27.508197858937177
sw06, Protein, 271, 27.340618708786636
sw06, Complex, 271, 27.287588707232995
sw06, Protein, 272, 27.513937021799983
sw06, Complex, 272, 27.457571212273358
sw06, Protein, 273, 27.66358929659459
sw06, Complex, 273, 27.610847653890076
sw06, Protein, 274, 27.716440060634326
sw06, Complex, 274, 27.658302350801442
sw06, Protein, 275, 28.118288454795735
sw06, Complex, 275, 28.058547030629967
sw06, Protein, 276, 27.832287869185187
sw06, Complex, 276, 27.777381739683083
sw06, Protein, 277, 27.905894837806507
sw06, Complex, 277, 27.84809516068418
sw06, Protein, 278, 27.40810488770519
sw06, Complex, 278, 27.34958080656556
sw06, Protein, 279, 27.708578211810824
sw06, Complex, 279, 27.650151785911028
sw06, Protein, 280, 27.54955840896398
sw06, Complex, 280, 27.49054951984072
sw06, Protein, 281, 27.493196164742866
sw06, Complex, 281, 27.436075413692574
sw06, Protein, 282, 27.51178598788281
sw06, Complex, 282, 27.453824737338127
sw06, Protein, 283, 28.289508728939833
sw06, Complex, 283, 28.231645895930736
sw06, Protein, 284, 27.92287861956385
sw06, Complex, 284, 27.87130197783417
sw06, Protein, 285, 27.324613635138764
sw06, Complex, 285, 27.272549185476713
sw06, Protein, 286, 27.33765556875131
sw06, Complex, 286, 27.292054828722762
sw06, Protein, 287, 27.556057244776643
sw06, Complex, 287, 27.509075171271082
sw06, Protein, 288, 28.002060216432163
sw06, Complex, 288, 27.945075092984506
sw06, Protein, 289, 27.970613437548504
sw06, Complex, 289, 29.634139185613797
sw06, Protein, 290, 27.664316830500482
sw06, Complex, 290, 27.6107160574772
sw06, Protein, 291, 27.255369673193858
sw06, Complex, 291, 27.2103134985664
sw06, Protein, 292, 27.085488477543425
sw06, Complex, 292, 27.038297536051488
sw06, Protein, 293, 26.485944556117193
sw06, Complex, 293, 26.441907553680533
sw06, Protein, 294, 26.515798414396635
sw06, Complex, 294, 26.468437297919888
sw06, Protein, 295, 26.312684772988977
sw06, Complex, 295, 26.273327546232224
sw06, Protein, 296, 26.693228643916918
sw06, Complex, 296, 26.646185257948954
sw06, Protein, 297, 26.355220117867315
sw06, Complex, 297, 26.310443292070914
sw06, Protein, 298, 26.686777827416808
sw06, Complex, 298, 26.641439441569943
sw06, Protein, 299, 26.544211210836345
sw06, Complex, 299, 26.49215071016936
sw06, Protein, 300, 26.684647703548592
sw06, Complex, 300, 26.635621388089046
sw06, Protein, 301, 26.23625229049581
sw06, Complex, 301, 26.189968099956765
sw06, Protein, 302, 26.358084529345348
sw06, Complex, 302, 26.310697591776385
sw06, Protein, 303, 26.5389277348275
sw06, Complex, 303, 26.486360759804516
sw06, Protein, 304, 26.575088112897326
sw06, Complex, 304, 26.52463464140533
sw06, Protein, 305, 27.05122663590694
sw06, Complex, 305, 26.995561101608764
sw06, Protein, 306, 26.812814091947242
sw06, Complex, 306, 26.754600140613057
sw06, Protein, 307, 26.757337567451284
sw06, Complex, 307, 26.69830457641234
sw06, Protein, 308, 26.80944847038606
sw06, Complex, 308, 26.75383800254638
sw06, Protein, 309, 27.04787436197843
sw06, Complex, 309, 26.992587341657586
sw06, Protein, 310, 27.214066881877105
sw06, Complex, 310, 27.156204435844533
sw06, Protein, 311, 26.888988687334408
sw06, Complex, 311, 26.83480792664528
sw06, Protein, 312, 26.626734177143952
sw06, Complex, 312, 26.571048879310972
sw06, Protein, 313, 26.530923010061166
sw06, Complex, 313, 26.480512821193848
sw06, Protein, 314, 26.63026165106808
sw06, Complex, 314, 26.575457571840886
sw06, Protein, 315, 26.67297794962854
sw06, Complex, 315, 26.623937435315526
sw06, Protein, 316, 26.951817196606264
sw06, Complex, 316, 26.903696351187445
sw06, Protein, 317, 26.668337708517715
sw06, Complex, 317, 26.614430045310883
sw06, Protein, 318, 27.432694197266247
sw06, Complex, 318, 29.13332033134476
sw06, Protein, 319, 27.38219138162639
sw06, Complex, 319, 29.119703311011527
sw06, Protein, 320, 27.06478788073107
sw06, Complex, 320, 27.012339138124503
sw06, Protein, 321, 26.815064004992102
sw06, Complex, 321, 26.762619317808248
sw06, Protein, 322, 26.595386056515622
sw06, Complex, 322, 26.543467246665006
sw06, Protein, 323, 26.71041365442741
sw06, Complex, 323, 26.6592358786287
sw06, Protein, 324, 26.44586967753575
sw06, Complex, 324, 26.40093456018265
sw06, Protein, 325, 26.502417545389548
sw06, Complex, 325, 26.462905544387127
sw06, Protein, 326, 26.089165546033673
sw06, Complex, 326, 26.043065696539788
sw06, Protein, 327, 26.281908132674737
sw06, Complex, 327, 26.23314298929075
sw06, Protein, 328, 26.308200332342803
sw06, Complex, 328, 26.261198772966736
sw06, Protein, 329, 26.301976594370828
sw06, Complex, 329, 26.254302358016247
sw06, Protein, 330, 26.22007477777229
sw06, Complex, 330, 26.174895697872525
sw06, Protein, 331, 25.82137409134672
sw06, Complex, 331, 25.771452102388423
sw06, Protein, 332, 25.902560033760867
sw06, Complex, 332, 25.856332718521845
sw06, Protein, 333, 25.92346333420951
sw06, Complex, 333, 25.877115990994103
sw06, Protein, 334, 26.209051123182817
sw06, Complex, 334, 26.163444891394626
sw06, Protein, 335, 26.136294809169662
sw06, Complex, 335, 26.088107541622755
sw06, Protein, 336, 26.088433201215764
sw06, Complex, 336, 26.042172814310327
sw06, Protein, 337, 26.0234890730297
sw06, Complex, 337, 25.974673766067127
sw06, Protein, 338, 26.22183944808161
sw06, Complex, 338, 26.1733373952242
sw06, Protein, 339, 25.929473151725567
sw06, Complex, 339, 25.888816086902377
sw06, Protein, 340, 25.966659376434144
sw06, Complex, 340, 25.91590370363607
sw06, Protein, 341, 25.71514919287115
sw06, Complex, 341, 25.66585128407475
sw06, Protein, 342, 25.608124617204098
sw06, Complex, 342, 25.55838580730442
sw06, Protein, 343, 25.758796804729688
sw06, Complex, 343, 25.71041034530497
sw06, Protein, 344, 26.01898101396734
sw06, Complex, 344, 25.970093730277483
sw06, Protein, 345, 25.689166543633142
sw06, Complex, 345, 25.639823802504427
sw06, Protein, 346, 25.709980436931854
sw06, Complex, 346, 25.655906195910777
sw06, Protein, 347, 25.84941665805866
sw06, Complex, 347, 25.79844995375539
sw06, Protein, 348, 26.421108552723304
sw06, Complex, 348, 26.364072670362948
sw06, Protein, 349, 26.27253710420279
sw06, Complex, 349, 26.218471434696188
