SYSTEM, FRAME,RMSD
Complex, 70, 5.9717302322387695
Complex, 71, 5.566841125488281
Complex, 72, 5.910006046295166
Complex, 73, 6.9939284324646
Complex, 74, 7.615616798400879
Complex, 75, 7.93855094909668
Complex, 76, 7.732719421386719
Complex, 77, 7.758944034576416
Complex, 78, 7.8258538246154785
Complex, 79, 8.095283508300781
Complex, 80, 9.216547012329102
Complex, 81, 8.505183219909668
Complex, 82, 9.108473777770996
Complex, 83, 8.467323303222656
Complex, 84, 8.635519027709961
Complex, 85, 9.50061321258545
Complex, 86, 9.506072998046875
Complex, 87, 10.023695945739746
Complex, 88, 9.700605392456055
Complex, 89, 9.524276733398438
Complex, 90, 9.261697769165039
Complex, 91, 8.881912231445313
Complex, 92, 8.722224235534668
Complex, 93, 8.299090385437012
Complex, 94, 8.050969123840332
Complex, 95, 8.884560585021973
Complex, 96, 8.871305465698242
Complex, 97, 9.519844055175781
Complex, 98, 9.343304634094238
Complex, 99, 9.168449401855469
Complex, 100, 8.925235748291016
Complex, 101, 9.052045822143555
Complex, 102, 8.860688209533691
Complex, 103, 8.740525245666504
Complex, 104, 8.896417617797852
Complex, 105, 8.467866897583008
Complex, 106, 8.196752548217773
Complex, 107, 7.8728790283203125
Complex, 108, 8.438592910766602
Complex, 109, 8.451385498046875
Complex, 110, 8.306231498718262
Complex, 111, 8.581696510314941
Complex, 112, 8.973414421081543
Complex, 113, 8.452577590942383
Complex, 114, 8.851561546325684
Complex, 115, 8.659481048583984
Complex, 116, 8.961380958557129
Complex, 117, 8.592292785644531
Complex, 118, 8.84188175201416
Complex, 119, 8.803406715393066
Complex, 120, 8.878334999084473
Complex, 121, 9.206117630004883
Complex, 122, 9.176623344421387
Complex, 123, 8.980000495910645
Complex, 124, 8.619254112243652
Complex, 125, 8.863816261291504
Complex, 126, 8.94599723815918
Complex, 127, 8.446928024291992
Complex, 128, 8.758326530456543
Complex, 129, 8.638581275939941
Complex, 130, 8.727556228637695
Complex, 131, 8.83359146118164
Complex, 132, 9.44046688079834
Complex, 133, 9.41560173034668
Complex, 134, 9.084526062011719
Complex, 135, 8.883293151855469
Complex, 136, 9.066132545471191
Complex, 137, 8.541531562805176
Complex, 138, 8.861769676208496
Complex, 139, 8.760992050170898
Complex, 140, 8.71911907196045
Complex, 141, 9.048160552978516
Complex, 142, 8.256415367126465
Complex, 143, 8.474515914916992
Complex, 144, 8.503463745117188
Complex, 145, 8.226521492004395
Complex, 146, 8.487981796264648
Complex, 147, 8.230964660644531
Complex, 148, 8.878535270690918
Complex, 149, 8.618947982788086
Complex, 150, 8.18469524383545
Complex, 151, 8.654827117919922
Complex, 152, 8.537748336791992
Complex, 153, 8.499786376953125
Complex, 154, 8.882373809814453
Complex, 155, 9.075464248657227
Complex, 156, 8.884973526000977
Complex, 157, 8.467829704284668
Complex, 158, 8.421963691711426
Complex, 159, 8.19163990020752
Complex, 160, 8.228572845458984
Complex, 161, 7.842193126678467
Complex, 162, 7.939455509185791
Complex, 163, 7.890064239501953
Complex, 164, 7.861064434051514
Complex, 165, 8.24033260345459
Complex, 166, 7.879464626312256
Complex, 167, 7.276394844055176
Complex, 168, 7.440961837768555
Complex, 169, 7.048434257507324
Complex, 170, 7.438277244567871
Complex, 171, 6.915352821350098
Complex, 172, 7.337284564971924
Complex, 173, 7.713652610778809
Complex, 174, 7.714882850646973
Complex, 175, 7.575473785400391
Complex, 176, 8.000673294067383
Complex, 177, 8.088783264160156
Complex, 178, 7.922020435333252
Complex, 179, 7.19973087310791
Complex, 180, 6.6458563804626465
Complex, 181, 6.608112812042236
Complex, 182, 6.942577362060547
Complex, 183, 7.343810081481934
Complex, 184, 6.910336494445801
Complex, 185, 6.902373790740967
Complex, 186, 6.796468734741211
Complex, 187, 7.116940975189209
Complex, 188, 7.423216819763184
Complex, 189, 7.00705099105835
Complex, 190, 7.223136901855469
Complex, 191, 7.710139751434326
Complex, 192, 7.490035057067871
Complex, 193, 7.632596969604492
Complex, 194, 7.45124626159668
Complex, 195, 6.702717304229736
Complex, 196, 6.8067097663879395
Complex, 197, 7.253409385681152
Complex, 198, 7.196240425109863
Complex, 199, 6.818965911865234
Complex, 200, 7.029254913330078
Complex, 201, 7.3621015548706055
Complex, 202, 7.202394962310791
Complex, 203, 6.9558491706848145
Complex, 204, 7.017819404602051
Complex, 205, 6.528101921081543
Complex, 206, 6.222314834594727
Complex, 207, 6.804607391357422
Complex, 208, 6.811106204986572
Complex, 209, 7.310787677764893
Complex, 210, 7.5580854415893555
Complex, 211, 7.677753448486328
Complex, 212, 8.279587745666504
Complex, 213, 8.383859634399414
Complex, 214, 8.540684700012207
Complex, 215, 8.629739761352539
Complex, 216, 8.486979484558105
Complex, 217, 8.089755058288574
Complex, 218, 7.688703536987305
Complex, 219, 7.794452667236328
Complex, 220, 7.201852321624756
Complex, 221, 7.536716461181641
Complex, 222, 7.68178653717041
Complex, 223, 7.954675197601318
Complex, 224, 7.990675926208496
Complex, 225, 8.239910125732422
Complex, 226, 7.670900344848633
Complex, 227, 8.073689460754395
Complex, 228, 8.352828025817871
Complex, 229, 8.264846801757813
Complex, 230, 8.250992774963379
Complex, 231, 8.492463111877441
Complex, 232, 8.165702819824219
Complex, 233, 8.18198013305664
Complex, 234, 8.623396873474121
Complex, 235, 8.37389087677002
Complex, 236, 8.824091911315918
Complex, 237, 8.278849601745605
Complex, 238, 8.76278018951416
Complex, 239, 8.170762062072754
Complex, 240, 7.855741024017334
Complex, 241, 7.891456604003906
Complex, 242, 7.876053810119629
Complex, 243, 8.166118621826172
Complex, 244, 8.460468292236328
Complex, 245, 8.370980262756348
Complex, 246, 8.461629867553711
Complex, 247, 8.41608715057373
Complex, 248, 8.587763786315918
Complex, 249, 8.297245979309082
Complex, 250, 8.257451057434082
Complex, 251, 8.259284019470215
Complex, 252, 8.132685661315918
Complex, 253, 7.986937999725342
Complex, 254, 8.19184684753418
Complex, 255, 8.262803077697754
Complex, 256, 8.59414291381836
Complex, 257, 8.516453742980957
Complex, 258, 8.790575981140137
Complex, 259, 8.37275505065918
Complex, 260, 8.8927640914917
Complex, 261, 9.238173484802246
Complex, 262, 9.495904922485352
Complex, 263, 9.516624450683594
Complex, 264, 9.797531127929688
Complex, 265, 9.58141803741455
Complex, 266, 9.55532169342041
Complex, 267, 9.504249572753906
Complex, 268, 9.349210739135742
Complex, 269, 9.65472412109375
Complex, 270, 9.185628890991211
Complex, 271, 9.314921379089355
Complex, 272, 9.40023136138916
Complex, 273, 9.220458984375
Complex, 274, 9.453722953796387
Complex, 275, 9.489104270935059
Complex, 276, 9.826736450195313
Complex, 277, 9.890499114990234
Complex, 278, 9.42828369140625
Complex, 279, 9.777597427368164
Complex, 280, 9.133862495422363
Complex, 281, 8.93881607055664
Complex, 282, 8.773731231689453
Complex, 283, 9.171704292297363
Complex, 284, 9.306941032409668
Complex, 285, 9.080538749694824
Complex, 286, 9.292328834533691
Complex, 287, 9.235149383544922
Complex, 288, 9.011285781860352
Complex, 289, 8.996363639831543
Complex, 290, 9.126734733581543
Complex, 291, 8.756743431091309
Complex, 292, 8.365001678466797
Complex, 293, 8.35437297821045
Complex, 294, 8.878288269042969
Complex, 295, 9.006969451904297
Complex, 296, 9.004000663757324
Complex, 297, 9.102228164672852
Complex, 298, 9.183490753173828
Complex, 299, 9.062552452087402
Complex, 300, 9.300958633422852
Complex, 301, 9.265793800354004
Complex, 302, 9.495548248291016
Complex, 303, 9.165974617004395
Complex, 304, 9.346094131469727
Complex, 305, 8.985227584838867
Complex, 306, 8.754650115966797
Complex, 307, 8.467255592346191
Complex, 308, 8.312477111816406
Complex, 309, 8.825346946716309
Complex, 310, 8.927956581115723
Complex, 311, 8.690513610839844
Complex, 312, 8.918770790100098
Complex, 313, 8.762563705444336
Complex, 314, 8.5621337890625
Complex, 315, 8.979618072509766
Complex, 316, 8.859492301940918
Complex, 317, 9.04382038116455
Complex, 318, 9.399040222167969
Complex, 319, 9.500213623046875
Complex, 320, 9.22973346710205
Complex, 321, 9.400725364685059
Complex, 322, 9.547819137573242
Complex, 323, 9.534307479858398
Complex, 324, 9.482834815979004
Complex, 325, 9.474503517150879
Complex, 326, 9.627886772155762
Complex, 327, 10.264251708984375
Complex, 328, 10.915229797363281
Complex, 329, 11.615117073059082
Complex, 330, 11.463594436645508
Complex, 331, 11.646625518798828
Complex, 332, 11.264253616333008
Complex, 333, 11.287856101989746
Complex, 334, 10.616868019104004
Complex, 335, 10.885756492614746
Complex, 336, 10.984752655029297
Complex, 337, 11.137679100036621
Complex, 338, 11.043927192687988
Complex, 339, 11.094786643981934
Complex, 340, 11.160191535949707
Complex, 341, 10.53701400756836
Complex, 342, 10.976850509643555
Complex, 343, 10.995285987854004
Complex, 344, 11.109881401062012
Complex, 345, 10.77466106414795
Complex, 346, 10.654067039489746
Complex, 347, 10.84812068939209
Complex, 348, 11.458700180053711
Complex, 349, 11.803607940673828
Complex, 350, 11.334489822387695
Complex, 351, 11.659026145935059
Complex, 352, 10.894384384155273
Complex, 353, 11.075756072998047
Complex, 354, 10.997613906860352
Complex, 355, 11.724835395812988
Complex, 356, 12.267788887023926
Complex, 357, 12.500791549682617
Complex, 358, 12.216243743896484
Complex, 359, 12.489706039428711
Complex, 360, 13.196815490722656
Complex, 361, 13.025323867797852
Complex, 362, 12.715177536010742
Complex, 363, 12.336508750915527
Complex, 364, 12.423895835876465
Complex, 365, 12.174860954284668
Complex, 366, 11.718256950378418
Complex, 367, 11.342358589172363
Complex, 368, 12.063637733459473
Complex, 369, 12.258462905883789
Complex, 370, 11.86548137664795
Complex, 371, 11.841324806213379
Complex, 372, 11.578774452209473
Complex, 373, 11.321441650390625
Complex, 374, 11.053844451904297
Complex, 375, 11.328675270080566
Complex, 376, 11.522582054138184
Complex, 377, 11.742345809936523
Complex, 378, 12.595589637756348
Complex, 379, 11.997602462768555
Complex, 380, 12.06135082244873
Complex, 381, 12.239798545837402
Complex, 382, 12.436158180236816
Complex, 383, 12.313457489013672
Complex, 384, 12.637423515319824
Complex, 385, 12.307119369506836
Complex, 386, 12.625863075256348
Complex, 387, 12.899466514587402
Complex, 388, 12.962759017944336
Complex, 389, 12.718337059020996
Complex, 390, 13.143392562866211
Complex, 391, 13.047880172729492
Complex, 392, 12.675029754638672
Complex, 393, 11.999714851379395
Complex, 394, 12.397427558898926
Complex, 395, 11.758260726928711
Complex, 396, 10.926547050476074
Complex, 397, 11.53948974609375
Complex, 398, 11.640741348266602
Complex, 399, 11.45306396484375
Complex, 400, 11.576468467712402
Complex, 401, 11.538398742675781
Complex, 402, 11.622638702392578
Complex, 403, 12.308751106262207
Complex, 404, 12.306276321411133
Complex, 405, 12.60631275177002
Complex, 406, 11.825857162475586
Complex, 407, 11.570931434631348
Complex, 408, 11.336846351623535
Complex, 409, 11.970649719238281
Complex, 410, 11.98451042175293
Complex, 411, 12.781912803649902
Complex, 412, 12.664012908935547
Complex, 413, 12.558109283447266
Complex, 414, 12.36371898651123
Complex, 415, 12.215325355529785
Complex, 416, 12.526308059692383
Complex, 417, 13.043462753295898
Complex, 418, 11.791952133178711
Complex, 419, 12.583823204040527
Complex, 420, 13.289478302001953
Complex, 421, 13.231329917907715
Complex, 422, 12.939109802246094
Complex, 423, 12.890557289123535
Complex, 424, 13.176239013671875
Complex, 425, 13.083492279052734
Complex, 426, 13.333703994750977
Complex, 427, 13.702522277832031
Complex, 428, 13.742517471313477
Complex, 429, 13.60340690612793
Complex, 430, 13.200782775878906
Complex, 431, 12.426159858703613
Complex, 432, 12.653809547424316
Complex, 433, 12.779257774353027
Complex, 434, 12.716095924377441
Complex, 435, 12.746420860290527
Complex, 436, 13.129332542419434
Complex, 437, 12.29223346710205
Complex, 438, 12.216034889221191
Complex, 439, 11.784125328063965
Complex, 440, 11.665595054626465
Complex, 441, 11.506058692932129
Complex, 442, 11.599610328674316
Complex, 443, 12.20033073425293
Complex, 444, 12.093077659606934
Complex, 445, 12.33027458190918
Complex, 446, 12.98351001739502
Complex, 447, 13.583647727966309
Complex, 448, 14.064460754394531
Complex, 449, 13.977104187011719
Complex, 450, 13.168535232543945
Complex, 451, 13.492169380187988
Complex, 452, 13.154766082763672
Complex, 453, 13.568414688110352
Complex, 454, 13.085902214050293
Complex, 455, 13.070277214050293
Complex, 456, 13.326022148132324
Complex, 457, 13.433598518371582
Complex, 458, 13.975815773010254
Complex, 459, 13.455286026000977
Complex, 460, 13.764269828796387
Complex, 461, 13.66102123260498
Complex, 462, 13.655189514160156
Complex, 463, 13.860218048095703
Complex, 464, 13.466012001037598
Complex, 465, 13.22928237915039
Complex, 466, 13.49730396270752
Complex, 467, 13.387176513671875
Complex, 468, 12.821633338928223
Complex, 469, 12.731534004211426
Complex, 470, 12.054415702819824
Complex, 471, 11.98763656616211
Complex, 472, 12.145912170410156
Complex, 473, 12.29491138458252
Complex, 474, 12.263690948486328
Complex, 475, 11.815654754638672
Complex, 476, 12.008474349975586
Complex, 477, 12.566115379333496
Complex, 478, 12.100770950317383
Complex, 479, 12.296385765075684
Complex, 480, 12.596941947937012
Complex, 481, 12.692737579345703
Complex, 482, 12.584131240844727
Complex, 483, 12.36285400390625
Complex, 484, 12.388740539550781
Complex, 485, 12.775782585144043
Complex, 486, 13.052989959716797
Complex, 487, 12.695780754089355
Complex, 488, 12.799243927001953
Complex, 489, 12.969125747680664
Complex, 490, 13.46920108795166
Complex, 491, 13.550226211547852
Complex, 492, 13.049166679382324
Complex, 493, 13.58916187286377
Complex, 494, 13.654036521911621
Complex, 495, 13.663423538208008
Complex, 496, 13.942656517028809
Complex, 497, 14.352646827697754
Complex, 498, 14.62321949005127
Complex, 499, 14.817304611206055
Complex, 500, 14.466283798217773
Complex, 501, 14.674822807312012
Complex, 502, 14.416145324707031
Complex, 503, 13.986756324768066
Complex, 504, 14.302756309509277
Complex, 505, 14.702784538269043
Complex, 506, 15.056445121765137
Complex, 507, 15.031158447265625
Complex, 508, 15.227945327758789
Complex, 509, 15.39794921875
Complex, 510, 15.549664497375488
Complex, 511, 15.960640907287598
Complex, 512, 15.487913131713867
Complex, 513, 16.05942726135254
Complex, 514, 16.162004470825195
Complex, 515, 15.549732208251953
Complex, 516, 15.198756217956543
Complex, 517, 16.29152488708496
Complex, 518, 15.78726577758789
Complex, 519, 15.364280700683594
Complex, 520, 15.756174087524414
Complex, 521, 15.684962272644043
Complex, 522, 15.75066089630127
Complex, 523, 15.794586181640625
Complex, 524, 15.537473678588867
Complex, 525, 15.838735580444336
Complex, 526, 15.999436378479004
Complex, 527, 16.33085823059082
Complex, 528, 16.338523864746094
Complex, 529, 16.537445068359375
Complex, 530, 16.541166305541992
Complex, 531, 16.732505798339844
Complex, 532, 16.429292678833008
Complex, 533, 17.362213134765625
Complex, 534, 16.905824661254883
Complex, 535, 17.283367156982422
Complex, 536, 16.819902420043945
Complex, 537, 16.63140106201172
Complex, 538, 16.482851028442383
Complex, 539, 16.483278274536133
Complex, 540, 16.709922790527344
Complex, 541, 16.25164222717285
Complex, 542, 16.26968765258789
Complex, 543, 16.70821189880371
Complex, 544, 16.369993209838867
Complex, 545, 16.49944496154785
Complex, 546, 16.44293975830078
Complex, 547, 15.509387969970703
Complex, 548, 15.927218437194824
Complex, 549, 15.619940757751465
Complex, 550, 15.538294792175293
Complex, 551, 15.274198532104492
Complex, 552, 15.563313484191895
Complex, 553, 15.061047554016113
Complex, 554, 15.420317649841309
Complex, 555, 15.20739459991455
Complex, 556, 15.47518539428711
Complex, 557, 15.340004920959473
Complex, 558, 15.211366653442383
Complex, 559, 15.154414176940918
Complex, 560, 14.928997039794922
Complex, 561, 15.131821632385254
Complex, 562, 14.985238075256348
Complex, 563, 15.393818855285645
Complex, 564, 15.437954902648926
Complex, 565, 15.744598388671875
Complex, 566, 16.02470588684082
Complex, 567, 16.314342498779297
Complex, 568, 16.386741638183594
Complex, 569, 16.39126968383789
Complex, 570, 15.643340110778809
Complex, 571, 15.86445426940918
Complex, 572, 15.827897071838379
Complex, 573, 16.443490982055664
Complex, 574, 16.389652252197266
Complex, 575, 15.84778881072998
Complex, 576, 15.984320640563965
Complex, 577, 16.00509262084961
Complex, 578, 16.283000946044922
Complex, 579, 16.37880516052246
Complex, 580, 16.821876525878906
Complex, 581, 16.779327392578125
Complex, 582, 16.988929748535156
Complex, 583, 16.49532127380371
Complex, 584, 16.723960876464844
Complex, 585, 16.320466995239258
Complex, 586, 15.751256942749023
Complex, 587, 15.807035446166992
Complex, 588, 15.134469032287598
Complex, 589, 16.04553985595703
Complex, 590, 15.774524688720703
Complex, 591, 16.114158630371094
Complex, 592, 15.706908226013184
Complex, 593, 15.773862838745117
Complex, 594, 15.776219367980957
Complex, 595, 15.65636157989502
Complex, 596, 15.692368507385254
Complex, 597, 15.754688262939453
Complex, 598, 16.377357482910156
Complex, 599, 16.133392333984375
Complex, 600, 16.628747940063477
Complex, 601, 16.764474868774414
Complex, 602, 16.898235321044922
Complex, 603, 16.448406219482422
Complex, 604, 15.966933250427246
Complex, 605, 15.462578773498535
Complex, 606, 15.229592323303223
Complex, 607, 15.530967712402344
Complex, 608, 14.967745780944824
Complex, 609, 15.234037399291992
Complex, 610, 15.329837799072266
Complex, 611, 15.634858131408691
Complex, 612, 15.422540664672852
Complex, 613, 15.14405345916748
Complex, 614, 15.259862899780273
Complex, 615, 15.767255783081055
Complex, 616, 15.716925621032715
Complex, 617, 15.530196189880371
Complex, 618, 15.060197830200195
Complex, 619, 15.268362998962402
Complex, 620, 15.565229415893555
Complex, 621, 15.494121551513672
Complex, 622, 15.790534019470215
Complex, 623, 16.174922943115234
Complex, 624, 15.878390312194824
Complex, 625, 16.120494842529297
Complex, 626, 16.187986373901367
Complex, 627, 16.153854370117188
Complex, 628, 16.45122718811035
Complex, 629, 16.3105411529541
Complex, 630, 16.792490005493164
Complex, 631, 17.1803035736084
Complex, 632, 17.263286590576172
Complex, 633, 17.433605194091797
Complex, 634, 17.458415985107422
Complex, 635, 17.12742042541504
Complex, 636, 16.72266960144043
Complex, 637, 16.194698333740234
Complex, 638, 15.783468246459961
Complex, 639, 15.908668518066406
Complex, 640, 15.897979736328125
Complex, 641, 16.203035354614258
Complex, 642, 16.00014877319336
Complex, 643, 16.244361877441406
Complex, 644, 16.618297576904297
Complex, 645, 17.034616470336914
Complex, 646, 17.106151580810547
Complex, 647, 17.2376708984375
Complex, 648, 17.926345825195313
Complex, 649, 17.52768325805664
Complex, 650, 17.353805541992188
Complex, 651, 16.92934799194336
Complex, 652, 16.972532272338867
Complex, 653, 16.988887786865234
Complex, 654, 16.97321319580078
Complex, 655, 17.24348258972168
Complex, 656, 17.56474494934082
Complex, 657, 17.021717071533203
Complex, 658, 17.32308578491211
Complex, 659, 17.128387451171875
Complex, 660, 16.96345329284668
Complex, 661, 17.374469757080078
Complex, 662, 17.592525482177734
Complex, 663, 17.506540298461914
Complex, 664, 16.969907760620117
Complex, 665, 17.16483497619629
Complex, 666, 17.232036590576172
Complex, 667, 16.643159866333008
Complex, 668, 16.854589462280273
Complex, 669, 16.876232147216797
Complex, 670, 17.165409088134766
Complex, 671, 17.723678588867188
Complex, 672, 17.155357360839844
Complex, 673, 17.269289016723633
Complex, 674, 17.01426887512207
Complex, 675, 17.24112319946289
Complex, 676, 17.541887283325195
Complex, 677, 17.268524169921875
Complex, 678, 18.31369972229004
Complex, 679, 18.089599609375
Complex, 680, 18.40509605407715
Complex, 681, 18.19049835205078
Complex, 682, 18.28575325012207
Complex, 683, 18.718774795532227
Complex, 684, 18.505897521972656
Complex, 685, 18.257646560668945
Complex, 686, 18.818927764892578
Complex, 687, 18.466411590576172
Complex, 688, 18.20985984802246
Complex, 689, 18.404579162597656
Complex, 690, 18.278486251831055
Complex, 691, 18.069725036621094
Complex, 692, 17.45411491394043
Complex, 693, 17.976200103759766
Complex, 694, 17.93103790283203
Complex, 695, 18.087535858154297
Complex, 696, 17.86747169494629
Complex, 697, 17.814287185668945
Complex, 698, 18.250547409057617
Complex, 699, 18.19479751586914
Complex, 700, 18.058990478515625
Complex, 701, 18.088329315185547
Complex, 702, 18.088560104370117
Complex, 703, 17.895565032958984
Complex, 704, 18.08568572998047
Complex, 705, 17.846879959106445
Complex, 706, 17.998207092285156
Complex, 707, 17.985546112060547
Complex, 708, 18.000383377075195
Complex, 709, 17.297948837280273
Complex, 710, 17.586854934692383
Complex, 711, 17.402719497680664
Complex, 712, 17.186412811279297
Complex, 713, 16.883352279663086
Complex, 714, 17.20449447631836
Complex, 715, 17.12933349609375
Complex, 716, 17.000568389892578
Complex, 717, 16.968822479248047
Complex, 718, 17.376869201660156
Complex, 719, 17.310672760009766
Complex, 720, 17.38690185546875
Complex, 721, 17.741477966308594
Complex, 722, 17.478912353515625
Complex, 723, 17.312152862548828
Complex, 724, 17.607053756713867
Complex, 725, 17.090970993041992
Complex, 726, 17.01542854309082
Complex, 727, 16.850069046020508
Complex, 728, 16.9011173248291
Complex, 729, 16.682369232177734
Complex, 730, 17.165416717529297
Complex, 731, 16.870990753173828
Complex, 732, 16.32614517211914
Complex, 733, 16.05717658996582
Complex, 734, 15.58042049407959
Complex, 735, 15.447978973388672
Complex, 736, 16.204524993896484
Complex, 737, 15.770964622497559
Complex, 738, 15.823963165283203
Complex, 739, 15.03197956085205
Complex, 740, 14.656537055969238
Complex, 741, 14.417181015014648
Complex, 742, 13.98021125793457
Complex, 743, 14.260416984558105
Complex, 744, 14.007299423217773
Complex, 745, 14.163883209228516
Complex, 746, 15.382808685302734
Complex, 747, 15.274250030517578
Complex, 748, 14.968548774719238
Complex, 749, 14.89421558380127
Complex, 750, 15.039390563964844
Complex, 751, 14.957850456237793
Complex, 752, 14.923181533813477
Complex, 753, 14.259180068969727
Complex, 754, 15.060420036315918
Complex, 755, 15.148743629455566
Complex, 756, 14.907150268554688
Complex, 757, 15.470507621765137
Complex, 758, 15.376864433288574
Complex, 759, 15.334528923034668
Complex, 760, 15.3666353225708
Complex, 761, 15.617913246154785
Complex, 762, 15.831642150878906
Complex, 763, 15.599583625793457
Complex, 764, 15.556933403015137
Complex, 765, 15.772540092468262
Complex, 766, 15.960219383239746
Complex, 767, 15.432938575744629
Complex, 768, 15.460289001464844
Complex, 769, 14.903792381286621
Complex, 770, 15.079389572143555
Complex, 771, 15.341706275939941
Complex, 772, 15.25499439239502
Complex, 773, 14.27818775177002
Complex, 774, 14.641266822814941
Complex, 775, 14.482809066772461
Complex, 776, 14.573970794677734
Complex, 777, 14.571184158325195
Complex, 778, 15.085305213928223
Complex, 779, 15.313608169555664
Complex, 780, 15.532219886779785
Complex, 781, 15.291085243225098
Complex, 782, 15.498553276062012
Complex, 783, 15.187524795532227
Complex, 784, 15.45997142791748
Complex, 785, 15.763530731201172
Complex, 786, 16.247554779052734
Complex, 787, 16.28010368347168
Complex, 788, 16.68916130065918
Complex, 789, 16.45878028869629
Complex, 790, 16.444931030273438
Complex, 791, 16.535966873168945
Complex, 792, 16.213836669921875
Complex, 793, 16.507816314697266
Complex, 794, 16.823986053466797
Complex, 795, 16.42145538330078
Complex, 796, 16.611587524414063
Complex, 797, 16.414939880371094
Complex, 798, 16.34771156311035
Complex, 799, 16.384164810180664
Complex, 800, 15.962906837463379
Complex, 801, 16.48786163330078
Complex, 802, 16.908401489257813
Complex, 803, 16.993549346923828
Complex, 804, 16.798768997192383
Complex, 805, 16.581417083740234
Complex, 806, 16.266023635864258
Complex, 807, 16.498064041137695
Complex, 808, 16.470897674560547
Complex, 809, 16.09564971923828
Complex, 810, 16.568811416625977
Complex, 811, 16.418256759643555
Complex, 812, 16.02484893798828
Complex, 813, 16.343708038330078
Complex, 814, 15.855659484863281
Complex, 815, 15.856544494628906
Complex, 816, 15.41680908203125
Complex, 817, 15.600743293762207
Complex, 818, 15.350423812866211
Complex, 819, 14.620121955871582
Complex, 820, 14.972143173217773
Complex, 821, 14.75152587890625
Complex, 822, 15.21435260772705
Complex, 823, 15.178254127502441
Complex, 824, 15.755911827087402
Complex, 825, 16.06998634338379
Complex, 826, 16.159154891967773
Complex, 827, 15.349339485168457
Complex, 828, 15.623662948608398
Complex, 829, 15.456610679626465
Complex, 830, 15.694933891296387
Complex, 831, 15.612489700317383
Complex, 832, 15.627339363098145
Complex, 833, 15.955188751220703
Complex, 834, 16.10042953491211
Complex, 835, 15.84979248046875
Complex, 836, 15.614007949829102
Complex, 837, 15.351263999938965
Complex, 838, 15.512236595153809
Complex, 839, 15.285196304321289
Complex, 840, 15.40398120880127
Complex, 841, 15.30983829498291
Complex, 842, 14.894918441772461
Complex, 843, 14.862582206726074
Complex, 844, 14.910690307617188
Complex, 845, 14.456253051757813
Complex, 846, 14.777215957641602
Complex, 847, 14.822336196899414
Complex, 848, 14.894231796264648
Complex, 849, 14.935737609863281
Complex, 850, 15.376520156860352
Complex, 851, 14.999314308166504
Complex, 852, 14.997586250305176
Complex, 853, 15.592489242553711
Complex, 854, 15.921612739562988
Complex, 855, 16.027074813842773
Complex, 856, 16.27538299560547
Complex, 857, 15.856168746948242
Complex, 858, 15.802148818969727
Complex, 859, 15.932201385498047
Complex, 860, 15.651147842407227
Complex, 861, 15.816278457641602
Complex, 862, 15.472150802612305
Complex, 863, 14.53736400604248
Complex, 864, 15.053507804870605
Complex, 865, 14.822811126708984
Complex, 866, 15.145831108093262
Complex, 867, 15.379316329956055
Complex, 868, 14.91013240814209
Complex, 869, 15.186429023742676
Complex, 870, 15.765107154846191
Complex, 871, 15.729092597961426
