TYPE,FRAME, RADIOG
Complex, 64, 24.126369282902463
Protein, 65, 24.17616438902906
Complex, 65, 24.17616438902906
Protein, 66, 24.460266012854966
Complex, 66, 24.460266012854966
Protein, 67, 24.324990375128877
Complex, 67, 24.324990375128877
Protein, 68, 24.298767045004894
Complex, 68, 24.298767045004894
Protein, 69, 24.116120013410693
Complex, 69, 24.116120013410693
Protein, 70, 24.04326364137564
Complex, 70, 24.04326364137564
Protein, 71, 24.037133812794373
Complex, 71, 24.037133812794373
Protein, 72, 24.335448075181322
Complex, 72, 24.335448075181322
Protein, 73, 24.461930573742357
Complex, 73, 24.461930573742357
Protein, 74, 24.480094643524833
Complex, 74, 24.480094643524833
Protein, 75, 24.332033140696737
Complex, 75, 24.332033140696737
Protein, 76, 24.31619257172238
Complex, 76, 24.31619257172238
Protein, 77, 24.333309914978067
Complex, 77, 24.333309914978067
Protein, 78, 24.488509119270677
Complex, 78, 24.488509119270677
Protein, 79, 24.547283415976533
Complex, 79, 24.547283415976533
Protein, 80, 24.438715207957166
Complex, 80, 24.438715207957166
Protein, 81, 24.51361182914994
Complex, 81, 24.51361182914994
Protein, 82, 24.450357052371192
Complex, 82, 24.450357052371192
Protein, 83, 24.57006549583269
Complex, 83, 24.57006549583269
Protein, 84, 24.219540800338315
Complex, 84, 24.219540800338315
Protein, 85, 24.3587726355572
Complex, 85, 24.3587726355572
Protein, 86, 23.83067492677502
Complex, 86, 23.83067492677502
Protein, 87, 24.05441147312918
Complex, 87, 24.05441147312918
Protein, 88, 24.178821767054874
Complex, 88, 24.178821767054874
Protein, 89, 24.296876792940484
Complex, 89, 24.296876792940484
Protein, 90, 24.493740954190763
Complex, 90, 24.493740954190763
Protein, 91, 24.690793899672034
Complex, 91, 24.690793899672034
Protein, 92, 24.923422883819494
Complex, 92, 24.923422883819494
Protein, 93, 24.97996981296283
Complex, 93, 24.97996981296283
Protein, 94, 24.908709802517198
Complex, 94, 24.908709802517198
Protein, 95, 24.777444978744636
Complex, 95, 24.777444978744636
Protein, 96, 25.46247878425522
Complex, 96, 25.46247878425522
Protein, 97, 25.22908956619328
Complex, 97, 25.22908956619328
Protein, 98, 25.62481628838055
Complex, 98, 25.62481628838055
Protein, 99, 25.747859502911233
Complex, 99, 25.747859502911233
Protein, 100, 26.016390245398842
Complex, 100, 26.016390245398842
Protein, 101, 25.942033148439677
Complex, 101, 25.942033148439677
Protein, 102, 26.13493304974797
Complex, 102, 26.13493304974797
Protein, 103, 25.865384794406506
Complex, 103, 25.865384794406506
Protein, 104, 25.761576472049462
Complex, 104, 25.761576472049462
Protein, 105, 26.054429215050003
Complex, 105, 26.054429215050003
Protein, 106, 26.01671183751286
Complex, 106, 26.01671183751286
Protein, 107, 26.051463745133333
Complex, 107, 26.051463745133333
Protein, 108, 25.667552014732788
Complex, 108, 25.667552014732788
Protein, 109, 25.925728500476023
Complex, 109, 25.925728500476023
Protein, 110, 26.011766197550635
Complex, 110, 26.011766197550635
Protein, 111, 25.65312040493358
Complex, 111, 25.65312040493358
Protein, 112, 25.696536892704742
Complex, 112, 25.696536892704742
Protein, 113, 25.33053987038747
Complex, 113, 25.33053987038747
Protein, 114, 25.184117719138182
Complex, 114, 25.184117719138182
Protein, 115, 24.89751195039437
Complex, 115, 24.89751195039437
Protein, 116, 24.65095539301604
Complex, 116, 24.65095539301604
Protein, 117, 24.592027897286705
Complex, 117, 24.592027897286705
Protein, 118, 24.787346699471396
Complex, 118, 24.787346699471396
Protein, 119, 25.03837617512084
Complex, 119, 25.03837617512084
Protein, 120, 25.32423433197534
Complex, 120, 25.32423433197534
Protein, 121, 25.400959040540794
Complex, 121, 25.400959040540794
Protein, 122, 25.61117626902792
Complex, 122, 25.61117626902792
Protein, 123, 25.46793933982054
Complex, 123, 25.46793933982054
Protein, 124, 25.20057648606694
Complex, 124, 25.20057648606694
Protein, 125, 25.571542437030256
Complex, 125, 25.571542437030256
Protein, 126, 24.816107244962357
Complex, 126, 24.816107244962357
Protein, 127, 24.991432232881692
Complex, 127, 24.991432232881692
Protein, 128, 25.222289982648626
Complex, 128, 25.222289982648626
Protein, 129, 25.00608573214237
Complex, 129, 25.00608573214237
Protein, 130, 25.342898756554256
Complex, 130, 25.342898756554256
Protein, 131, 24.98782211965196
Complex, 131, 24.98782211965196
Protein, 132, 25.13351943660303
Complex, 132, 25.13351943660303
Protein, 133, 25.143871919887548
Complex, 133, 25.143871919887548
Protein, 134, 25.17891807553928
Complex, 134, 25.17891807553928
Protein, 135, 25.24338448605804
Complex, 135, 25.24338448605804
Protein, 136, 25.269647646625934
Complex, 136, 25.269647646625934
Protein, 137, 25.09353722406687
Complex, 137, 25.09353722406687
Protein, 138, 25.249468646148674
Complex, 138, 25.249468646148674
Protein, 139, 24.69287566519605
Complex, 139, 24.69287566519605
Protein, 140, 24.765215860568176
Complex, 140, 24.765215860568176
Protein, 141, 24.772199322486337
Complex, 141, 24.772199322486337
Protein, 142, 25.21802922195603
Complex, 142, 25.21802922195603
Protein, 143, 25.456647644676888
Complex, 143, 25.456647644676888
Protein, 144, 25.3833523829259
Complex, 144, 25.3833523829259
Protein, 145, 25.22180892552097
Complex, 145, 25.22180892552097
Protein, 146, 25.322630352391027
Complex, 146, 25.322630352391027
Protein, 147, 25.297045994609
Complex, 147, 25.297045994609
Protein, 148, 25.192271255184814
Complex, 148, 25.192271255184814
Protein, 149, 24.986549026790108
Complex, 149, 24.986549026790108
Protein, 150, 25.118927652872593
Complex, 150, 25.118927652872593
Protein, 151, 25.086765159083882
Complex, 151, 25.086765159083882
Protein, 152, 24.985050529329364
Complex, 152, 24.985050529329364
Protein, 153, 25.051071630469906
Complex, 153, 25.051071630469906
Protein, 154, 24.90149500337624
Complex, 154, 24.90149500337624
Protein, 155, 24.977126792731028
Complex, 155, 24.977126792731028
Protein, 156, 24.93578252661741
Complex, 156, 24.93578252661741
Protein, 157, 25.288505915066747
Complex, 157, 25.288505915066747
Protein, 158, 25.39007986523895
Complex, 158, 25.39007986523895
Protein, 159, 25.190104197311737
Complex, 159, 25.190104197311737
Protein, 160, 24.70370444033633
Complex, 160, 24.70370444033633
Protein, 161, 25.021719871022963
Complex, 161, 25.021719871022963
Protein, 162, 24.72865286554436
Complex, 162, 24.72865286554436
Protein, 163, 24.849981054197027
Complex, 163, 24.849981054197027
Protein, 164, 24.490322046709142
Complex, 164, 24.490322046709142
Protein, 165, 24.48804119098381
Complex, 165, 24.48804119098381
Protein, 166, 24.531921479267435
Complex, 166, 24.531921479267435
Protein, 167, 24.419948615726174
Complex, 167, 24.419948615726174
Protein, 168, 24.30386691312751
Complex, 168, 24.30386691312751
Protein, 169, 24.502605380832428
Complex, 169, 24.502605380832428
Protein, 170, 24.793606810235254
Complex, 170, 24.793606810235254
Protein, 171, 24.755297516149586
Complex, 171, 24.755297516149586
Protein, 172, 24.927953300927445
Complex, 172, 24.927953300927445
Protein, 173, 25.339231795771084
Complex, 173, 25.339231795771084
Protein, 174, 25.3348807170041
Complex, 174, 25.3348807170041
Protein, 175, 25.471010084663536
Complex, 175, 25.471010084663536
Protein, 176, 25.485209302137033
Complex, 176, 25.485209302137033
Protein, 177, 25.425465671158143
Complex, 177, 25.425465671158143
Protein, 178, 25.78794830040564
Complex, 178, 25.78794830040564
Protein, 179, 26.188164543624925
Complex, 179, 26.188164543624925
Protein, 180, 25.978564586751073
Complex, 180, 25.978564586751073
Protein, 181, 25.81145409116793
Complex, 181, 25.81145409116793
Protein, 182, 25.535373568825868
Complex, 182, 25.535373568825868
Protein, 183, 25.605057036518364
Complex, 183, 25.605057036518364
Protein, 184, 25.446983412909944
Complex, 184, 25.446983412909944
Protein, 185, 25.662915187462602
Complex, 185, 25.662915187462602
Protein, 186, 25.712698410362066
Complex, 186, 25.712698410362066
Protein, 187, 25.788957396053735
Complex, 187, 25.788957396053735
Protein, 188, 25.83681009023532
Complex, 188, 25.83681009023532
Protein, 189, 26.061571976527215
Complex, 189, 26.061571976527215
Protein, 190, 25.776337628053664
Complex, 190, 25.776337628053664
Protein, 191, 25.914771534074966
Complex, 191, 25.914771534074966
Protein, 192, 25.60491014686673
Complex, 192, 25.60491014686673
Protein, 193, 25.94400724015333
Complex, 193, 25.94400724015333
Protein, 194, 26.143960221992465
Complex, 194, 26.143960221992465
Protein, 195, 25.826597138360324
Complex, 195, 25.826597138360324
Protein, 196, 26.023610578817856
Complex, 196, 26.023610578817856
Protein, 197, 26.108455804996503
Complex, 197, 26.108455804996503
Protein, 198, 26.041497479589665
Complex, 198, 26.041497479589665
Protein, 199, 25.748119423961718
Complex, 199, 25.748119423961718
Protein, 200, 25.86810861754341
Complex, 200, 25.86810861754341
Protein, 201, 25.619656170615865
Complex, 201, 25.619656170615865
Protein, 202, 25.827636269287733
Complex, 202, 25.827636269287733
Protein, 203, 25.469491654554908
Complex, 203, 25.469491654554908
Protein, 204, 25.750393500119067
Complex, 204, 25.750393500119067
Protein, 205, 25.90271445271463
Complex, 205, 25.90271445271463
Protein, 206, 25.93512760340044
Complex, 206, 25.93512760340044
Protein, 207, 25.69638394155212
Complex, 207, 25.69638394155212
Protein, 208, 25.607690521604013
Complex, 208, 25.607690521604013
Protein, 209, 25.524383192741706
Complex, 209, 25.524383192741706
Protein, 210, 25.728117062089638
Complex, 210, 25.728117062089638
Protein, 211, 26.121041919071885
Complex, 211, 26.121041919071885
Protein, 212, 26.481292067360624
Complex, 212, 26.481292067360624
Protein, 213, 26.196424202360888
Complex, 213, 26.196424202360888
Protein, 214, 26.17036815084114
Complex, 214, 26.17036815084114
Protein, 215, 26.061728386606315
Complex, 215, 26.061728386606315
Protein, 216, 26.247965382481755
Complex, 216, 26.247965382481755
Protein, 217, 25.871111104984134
Complex, 217, 25.871111104984134
Protein, 218, 25.39912329310141
Complex, 218, 25.39912329310141
Protein, 219, 25.499093013911207
Complex, 219, 25.499093013911207
Protein, 220, 25.277490371099812
Complex, 220, 25.277490371099812
Protein, 221, 24.924688216663874
Complex, 221, 24.924688216663874
Protein, 222, 24.780513401570555
Complex, 222, 24.780513401570555
Protein, 223, 24.88456101786995
Complex, 223, 24.88456101786995
Protein, 224, 24.952221405694562
Complex, 224, 24.952221405694562
Protein, 225, 25.02353330569398
Complex, 225, 25.02353330569398
Protein, 226, 25.408647374806794
Complex, 226, 25.408647374806794
Protein, 227, 25.181587724684782
Complex, 227, 25.181587724684782
Protein, 228, 25.862672172088885
Complex, 228, 25.862672172088885
Protein, 229, 26.330595832128655
Complex, 229, 26.330595832128655
Protein, 230, 26.46531705444183
Complex, 230, 26.46531705444183
Protein, 231, 26.37237179954489
Complex, 231, 26.37237179954489
Protein, 232, 26.168481228661687
Complex, 232, 26.168481228661687
Protein, 233, 26.11780012035121
Complex, 233, 26.11780012035121
Protein, 234, 25.89884214116476
Complex, 234, 25.89884214116476
Protein, 235, 26.244829287927118
Complex, 235, 26.244829287927118
Protein, 236, 25.974394102523764
Complex, 236, 25.974394102523764
Protein, 237, 26.341231272736042
Complex, 237, 26.341231272736042
Protein, 238, 26.9088931156574
Complex, 238, 26.9088931156574
Protein, 239, 26.05768657454238
Complex, 239, 26.05768657454238
Protein, 240, 26.119730361661542
Complex, 240, 26.119730361661542
Protein, 241, 26.61780798886597
Complex, 241, 26.61780798886597
Protein, 242, 26.570777827553297
Complex, 242, 26.570777827553297
Protein, 243, 26.497907352782597
Complex, 243, 26.497907352782597
Protein, 244, 26.548009290176573
Complex, 244, 26.548009290176573
Protein, 245, 26.332480574678694
Complex, 245, 26.332480574678694
Protein, 246, 26.258813853556067
Complex, 246, 26.258813853556067
Protein, 247, 26.73403112180178
Complex, 247, 26.73403112180178
Protein, 248, 26.55340790052326
Complex, 248, 26.55340790052326
Protein, 249, 26.368439119305176
Complex, 249, 26.368439119305176
Protein, 250, 26.504877744002727
Complex, 250, 26.504877744002727
Protein, 251, 26.52968094554243
Complex, 251, 26.52968094554243
Protein, 252, 26.56924841248404
Complex, 252, 26.56924841248404
Protein, 253, 26.72384952741195
Complex, 253, 26.72384952741195
Protein, 254, 26.582267249665342
Complex, 254, 26.582267249665342
Protein, 255, 26.385425920278195
Complex, 255, 26.385425920278195
Protein, 256, 26.76094325876067
Complex, 256, 26.76094325876067
Protein, 257, 27.449402539883252
Complex, 257, 27.449402539883252
Protein, 258, 27.525298787284438
Complex, 258, 27.525298787284438
Protein, 259, 27.01289365829931
Complex, 259, 27.01289365829931
Protein, 260, 27.160645397793427
Complex, 260, 27.160645397793427
Protein, 261, 27.041976341860835
Complex, 261, 27.041976341860835
Protein, 262, 26.519845126627384
Complex, 262, 26.519845126627384
Protein, 263, 26.468880650159846
Complex, 263, 26.468880650159846
Protein, 264, 26.15290468177774
Complex, 264, 26.15290468177774
Protein, 265, 26.521156535863536
Complex, 265, 26.521156535863536
Protein, 266, 26.350079701571918
Complex, 266, 26.350079701571918
Protein, 267, 26.474604250076826
Complex, 267, 26.474604250076826
Protein, 268, 26.71657924640023
Complex, 268, 26.71657924640023
Protein, 269, 26.174481387686722
Complex, 269, 26.174481387686722
Protein, 270, 26.008763750684654
Complex, 270, 26.008763750684654
Protein, 271, 25.70921635485532
Complex, 271, 25.70921635485532
Protein, 272, 25.504316117673312
Complex, 272, 25.504316117673312
Protein, 273, 25.77778565102465
Complex, 273, 25.77778565102465
Protein, 274, 25.660479579208108
Complex, 274, 25.660479579208108
Protein, 275, 25.725644582871375
Complex, 275, 25.725644582871375
Protein, 276, 25.296958871811828
Complex, 276, 25.296958871811828
Protein, 277, 25.270638323461245
Complex, 277, 25.270638323461245
Protein, 278, 25.1928358245893
Complex, 278, 25.1928358245893
Protein, 279, 25.27142246466872
Complex, 279, 25.27142246466872
Protein, 280, 25.411484319976577
Complex, 280, 25.411484319976577
Protein, 281, 25.807567682645246
Complex, 281, 25.807567682645246
Protein, 282, 25.668109067437076
Complex, 282, 25.668109067437076
Protein, 283, 25.416452580259858
Complex, 283, 25.416452580259858
Protein, 284, 25.40330394893091
Complex, 284, 25.40330394893091
Protein, 285, 25.468718267851443
Complex, 285, 25.468718267851443
Protein, 286, 25.478041287340886
Complex, 286, 25.478041287340886
Protein, 287, 25.445253895678
Complex, 287, 25.445253895678
Protein, 288, 25.264668407588832
Complex, 288, 25.264668407588832
Protein, 289, 25.383572325538942
Complex, 289, 25.383572325538942
Protein, 290, 25.42732711814274
Complex, 290, 25.42732711814274
Protein, 291, 25.235427681106145
Complex, 291, 25.235427681106145
Protein, 292, 24.96681081291833
Complex, 292, 24.96681081291833
Protein, 293, 24.779079277073482
Complex, 293, 24.779079277073482
Protein, 294, 24.646921448307644
Complex, 294, 24.646921448307644
Protein, 295, 24.85960671268485
Complex, 295, 24.85960671268485
Protein, 296, 24.89073879828746
Complex, 296, 24.89073879828746
Protein, 297, 24.75910818146846
Complex, 297, 24.75910818146846
Protein, 298, 24.98979634517284
Complex, 298, 24.98979634517284
Protein, 299, 24.852161411999777
Complex, 299, 24.852161411999777
Protein, 300, 25.103762219639826
Complex, 300, 25.103762219639826
Protein, 301, 24.838210812537326
Complex, 301, 24.838210812537326
Protein, 302, 25.26088142047824
Complex, 302, 25.26088142047824
Protein, 303, 25.045921251946655
Complex, 303, 25.045921251946655
Protein, 304, 25.19326391706704
Complex, 304, 25.19326391706704
Protein, 305, 25.219571018651344
Complex, 305, 25.219571018651344
Protein, 306, 25.467200481172327
Complex, 306, 25.467200481172327
Protein, 307, 25.08800143679574
Complex, 307, 25.08800143679574
Protein, 308, 25.081326046952302
Complex, 308, 25.081326046952302
Protein, 309, 24.844843637328342
Complex, 309, 24.844843637328342
Protein, 310, 24.7224368446035
Complex, 310, 24.7224368446035
Protein, 311, 24.564125502967666
Complex, 311, 24.564125502967666
Protein, 312, 24.375858347184476
Complex, 312, 24.375858347184476
Protein, 313, 24.33423934992444
Complex, 313, 24.33423934992444
Protein, 314, 23.995562991653845
Complex, 314, 23.995562991653845
Protein, 315, 23.721050249487533
Complex, 315, 23.721050249487533
Protein, 316, 23.771761723580738
Complex, 316, 23.771761723580738
Protein, 317, 24.061942185697315
Complex, 317, 24.061942185697315
Protein, 318, 23.7280843330872
Complex, 318, 23.7280843330872
Protein, 319, 23.79175354985943
Complex, 319, 23.79175354985943
Protein, 320, 23.86722602986099
Complex, 320, 23.86722602986099
Protein, 321, 23.976647457986815
Complex, 321, 23.976647457986815
Protein, 322, 23.687899125271986
Complex, 322, 23.687899125271986
Protein, 323, 23.711347500891886
Complex, 323, 23.711347500891886
Protein, 324, 23.59061323379539
Complex, 324, 23.59061323379539
Protein, 325, 23.790270767352666
Complex, 325, 23.790270767352666
Protein, 326, 23.94308765457473
Complex, 326, 23.94308765457473
Protein, 327, 24.14050833084149
Complex, 327, 24.14050833084149
Protein, 328, 24.110118320628736
Complex, 328, 24.110118320628736
Protein, 329, 24.458817710349187
Complex, 329, 24.458817710349187
Protein, 330, 24.46089005540176
Complex, 330, 24.46089005540176
Protein, 331, 24.460372586875
Complex, 331, 24.460372586875
Protein, 332, 24.17506764278002
Complex, 332, 24.17506764278002
Protein, 333, 23.90045749606605
Complex, 333, 23.90045749606605
Protein, 334, 23.899208178953746
Complex, 334, 23.899208178953746
Protein, 335, 24.031596378834163
Complex, 335, 24.031596378834163
Protein, 336, 23.956748955560546
Complex, 336, 23.956748955560546
Protein, 337, 23.82346055607598
Complex, 337, 23.82346055607598
Protein, 338, 23.83777233019945
Complex, 338, 23.83777233019945
Protein, 339, 23.5610838648088
Complex, 339, 23.5610838648088
Protein, 340, 23.82704551131529
Complex, 340, 23.82704551131529
Protein, 341, 23.90937761406238
Complex, 341, 23.90937761406238
Protein, 342, 23.83155354758032
Complex, 342, 23.83155354758032
Protein, 343, 24.035103581992786
Complex, 343, 24.035103581992786
Protein, 344, 23.83030535007764
Complex, 344, 23.83030535007764
Protein, 345, 23.96921522795648
Complex, 345, 23.96921522795648
Protein, 346, 23.701934834395978
Complex, 346, 23.701934834395978
Protein, 347, 23.932671515314833
Complex, 347, 23.932671515314833
Protein, 348, 24.242211728928364
Complex, 348, 24.242211728928364
Protein, 349, 24.271797151603977
Complex, 349, 24.271797151603977
Protein, 350, 24.2800941367944
Complex, 350, 24.2800941367944
Protein, 351, 24.314858215786533
Complex, 351, 24.314858215786533
Protein, 352, 24.119188196994948
Complex, 352, 24.119188196994948
Protein, 353, 24.201468545690858
Complex, 353, 24.201468545690858
Protein, 354, 24.244156908679194
Complex, 354, 24.244156908679194
Protein, 355, 24.495083278799903
Complex, 355, 24.495083278799903
Protein, 356, 24.113199000558623
Complex, 356, 24.113199000558623
Protein, 357, 24.658842841560205
Complex, 357, 24.658842841560205
Protein, 358, 24.30649520311184
Complex, 358, 24.30649520311184
Protein, 359, 25.130048607453055
Complex, 359, 25.130048607453055
Protein, 360, 24.605932617353577
Complex, 360, 24.605932617353577
Protein, 361, 24.62349346922308
Complex, 361, 24.62349346922308
Protein, 362, 24.494926416077845
Complex, 362, 24.494926416077845
Protein, 363, 24.344641420164503
Complex, 363, 24.344641420164503
Protein, 364, 24.016846700577652
Complex, 364, 24.016846700577652
Protein, 365, 24.48917871020067
Complex, 365, 24.48917871020067
Protein, 366, 24.512972726138468
Complex, 366, 24.512972726138468
Protein, 367, 24.758399376242014
Complex, 367, 24.758399376242014
Protein, 368, 24.316108691244214
Complex, 368, 24.316108691244214
Protein, 369, 24.462053808741786
Complex, 369, 24.462053808741786
Protein, 370, 24.499389017310662
Complex, 370, 24.499389017310662
Protein, 371, 24.506804667054844
Complex, 371, 24.506804667054844
Protein, 372, 24.216803816648174
Complex, 372, 24.216803816648174
Protein, 373, 24.66478727416062
Complex, 373, 24.66478727416062
Protein, 374, 24.39378490978351
Complex, 374, 24.39378490978351
Protein, 375, 23.88510653624468
Complex, 375, 23.88510653624468
Protein, 376, 23.961002711826527
Complex, 376, 23.961002711826527
Protein, 377, 24.246156709626018
Complex, 377, 24.246156709626018
Protein, 378, 24.50618496626393
Complex, 378, 24.50618496626393
Protein, 379, 24.38654938392384
Complex, 379, 24.38654938392384
Protein, 380, 24.340497866351342
Complex, 380, 24.340497866351342
Protein, 381, 24.459562433983606
Complex, 381, 24.459562433983606
Protein, 382, 24.47672952703146
Complex, 382, 24.47672952703146
Protein, 383, 24.039417464300662
Complex, 383, 24.039417464300662
Protein, 384, 23.977905739435233
Complex, 384, 23.977905739435233
Protein, 385, 23.98870093207434
Complex, 385, 23.98870093207434
Protein, 386, 23.86363474179781
Complex, 386, 23.86363474179781
Protein, 387, 24.07212482658404
Complex, 387, 24.07212482658404
Protein, 388, 24.053117289343135
Complex, 388, 24.053117289343135
Protein, 389, 24.103298857219865
Complex, 389, 24.103298857219865
Protein, 390, 24.13010718097768
Complex, 390, 24.13010718097768
Protein, 391, 24.28124659201843
Complex, 391, 24.28124659201843
Protein, 392, 24.192403706201056
Complex, 392, 24.192403706201056
Protein, 393, 24.287133498849084
Complex, 393, 24.287133498849084
Protein, 394, 24.085708454961722
Complex, 394, 24.085708454961722
Protein, 395, 24.013218679343925
Complex, 395, 24.013218679343925
Protein, 396, 24.148149233872385
Complex, 396, 24.148149233872385
Protein, 397, 24.34831613080504
Complex, 397, 24.34831613080504
Protein, 398, 24.78421445241132
Complex, 398, 24.78421445241132
Protein, 399, 24.74234141448024
Complex, 399, 24.74234141448024
Protein, 400, 24.87693329007492
Complex, 400, 24.87693329007492
Protein, 401, 24.736396888445928
Complex, 401, 24.736396888445928
Protein, 402, 24.49353583741301
Complex, 402, 24.49353583741301
Protein, 403, 24.774820229460257
Complex, 403, 24.774820229460257
Protein, 404, 25.05175933366478
Complex, 404, 25.05175933366478
Protein, 405, 25.035996995337097
Complex, 405, 25.035996995337097
Protein, 406, 24.972740684217378
Complex, 406, 24.972740684217378
Protein, 407, 25.280675004678216
Complex, 407, 25.280675004678216
Protein, 408, 25.60353582181673
Complex, 408, 25.60353582181673
Protein, 409, 25.612837791425463
Complex, 409, 25.612837791425463
Protein, 410, 25.09671606739104
Complex, 410, 25.09671606739104
Protein, 411, 25.108506257220967
Complex, 411, 25.108506257220967
Protein, 412, 25.57728814060122
Complex, 412, 25.57728814060122
Protein, 413, 25.39831441533033
Complex, 413, 25.39831441533033
Protein, 414, 25.28676738801683
Complex, 414, 25.28676738801683
Protein, 415, 25.111624937518798
Complex, 415, 25.111624937518798
Protein, 416, 25.373604164359453
Complex, 416, 25.373604164359453
Protein, 417, 25.90353890218138
Complex, 417, 25.90353890218138
Protein, 418, 25.78920973665314
Complex, 418, 25.78920973665314
Protein, 419, 25.532763521487166
Complex, 419, 25.532763521487166
Protein, 420, 25.68841995219016
Complex, 420, 25.68841995219016
Protein, 421, 25.814446045095153
Complex, 421, 25.814446045095153
Protein, 422, 25.60954861427749
Complex, 422, 25.60954861427749
Protein, 423, 25.432859908388004
Complex, 423, 25.432859908388004
Protein, 424, 25.522745043715446
Complex, 424, 25.522745043715446
Protein, 425, 25.22872000422031
Complex, 425, 25.22872000422031
Protein, 426, 25.711712512264036
Complex, 426, 25.711712512264036
Protein, 427, 25.58325393751628
Complex, 427, 25.58325393751628
Protein, 428, 25.927001144356975
Complex, 428, 25.927001144356975
Protein, 429, 25.83419229588747
Complex, 429, 25.83419229588747
Protein, 430, 25.509531151477333
Complex, 430, 25.509531151477333
Protein, 431, 25.6347469194338
Complex, 431, 25.6347469194338
Protein, 432, 25.620661213133513
Complex, 432, 25.620661213133513
Protein, 433, 25.57056054204378
Complex, 433, 25.57056054204378
Protein, 434, 26.021907330778443
Complex, 434, 26.021907330778443
Protein, 435, 26.279008969662723
Complex, 435, 26.279008969662723
Protein, 436, 26.299258920739767
Complex, 436, 26.299258920739767
Protein, 437, 26.37431834753113
